Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
19,2,0.8500000000000002,100.0,[0.05 0.  ],1,True
19,3,3.610000000000001,33.333333333333336,[0.2 0. ],0,True
19,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
20,0,9.9,166.66666666666669,[0.5 0. ],2,True
20,1,0.0,166.66666666666669,[0.5 0. ],2,False
20,2,0.9000000000000002,100.0,[0.05 0.  ],1,True
20,3,3.8100000000000014,33.333333333333336,[0.2 0. ],0,True
20,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
21,0,10.4,166.66666666666669,[0.5 0. ],2,True
21,1,0.0,166.66666666666669,[0.5 0. ],2,False
21,2,0.9500000000000003,100.0,[0.05 0.  ],1,True
21,3,4.010000000000002,33.333333333333336,[0.2 0. ],0,True
21,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
22,0,10.9,166.66666666666669,[0.5 0. ],2,True
22,1,0.0,166.66666666666669,[0.5 0. ],2,False
22,2,1.0000000000000002,100.0,[0.05 0.  ],1,True
22,3,4.210000000000002,33.333333333333336,[0.2 0. ],0,True
22,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
23,0,11.4,166.66666666666669,[0.5 0. ],2,True
23,1,0.0,166.66666666666669,[0.5 0. ],2,False
23,2,1.0500000000000003,100.0,[0.05 0.  ],1,True
23,3,4.410000000000002,33.333333333333336,[0.2 0. ],0,True
23,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
24,0,11.9,166.66666666666669,[0.5 0. ],2,True
24,1,0.0,166.66666666666669,[0.5 0. ],2,False
24,2,1.1000000000000003,100.0,[0.05 0.  ],1,True
24,3,4.610000000000002,33.333333333333336,[0.2 0. ],0,True
24,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
25,0,12.4,166.66666666666669,[0.5 0. ],2,True
25,1,0.0,166.66666666666669,[0.5 0. ],2,False
25,2,1.1500000000000004,100.0,[0.05 0.  ],1,True
25,3,4.810000000000002,33.333333333333336,[0.2 0. ],0,True
25,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
26,0,12.9,166.66666666666669,[0.5 0. ],2,True
26,1,0.0,166.66666666666669,[0.5 0. ],2,False
26,2,1.2000000000000004,100.0,[0.05 0.  ],1,True
26,3,5.0100000000000025,33.333333333333336,[0.2 0. ],0,True
26,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
27,0,13.4,166.66666666666669,[0.5 0. ],2,True
27,1,0.0,166.66666666666669,[0.5 0. ],2,False
27,2,1.2500000000000004,100.0,[0.05 0.  ],1,True
27,3,5.210000000000003,33.333333333333336,[0.2 0. ],0,True
27,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
28,0,13.9,166.66666666666669,[0.5 0. ],2,True
28,1,0.0,166.66666666666669,[0.5 0. ],2,False
28,2,1.3000000000000005,100.0,[0.05 0.  ],1,True
28,3,5.410000000000003,33.333333333333336,[0.2 0. ],0,True
28,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
29,0,14.4,166.66666666666669,[0.5 0. ],2,True
29,1,0.0,166.66666666666669,[0.5 0. ],2,False
29,2,1.3500000000000005,100.0,[0.05 0.  ],1,True
29,3,5.610000000000003,33.333333333333336,[0.2 0. ],0,True
29,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
30,0,14.9,166.66666666666669,[0.5 0. ],2,True
30,1,0.0,166.66666666666669,[0.5 0. ],2,False
30,2,1.4000000000000006,100.0,[0.05 0.  ],1,True
30,3,5.810000000000003,33.333333333333336,[0.2 0. ],0,True
30,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
31,0,15.4,166.66666666666669,[0.5 0. ],2,True
31,1,0.0,166.66666666666669,[0.5 0. ],2,False
31,2,1.4500000000000006,100.0,[0.05 0.  ],1,True
31,3,6.010000000000003,33.333333333333336,[0.2 0. ],0,True
31,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
32,0,15.9,166.66666666666669,[0.5 0. ],2,True
32,1,0.0,166.66666666666669,[0.5 0. ],2,False
32,2,1.5000000000000007,100.0,[0.05 0.  ],1,True
32,3,6.2100000000000035,33.333333333333336,[0.2 0. ],0,True
32,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
33,0,16.4,166.66666666666669,[0.5 0. ],2,True
33,1,0.0,166.66666666666669,[0.5 0. ],2,False
33,2,1.5500000000000007,100.0,[0.05 0.  ],1,True
33,3,6.410000000000004,33.333333333333336,[0.2 0. ],0,True
33,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
34,0,16.9,166.66666666666669,[0.5 0. ],2,True
34,1,0.0,166.66666666666669,[0.5 0. ],2,False
34,2,1.6000000000000008,100.0,[0.05 0.  ],1,True
34,3,6.610000000000004,33.333333333333336,[0.2 0. ],0,True
34,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
35,0,17.4,166.66666666666669,[0.5 0. ],2,True
35,1,0.0,166.66666666666669,[0.5 0. ],2,False
35,2,1.6500000000000008,100.0,[0.05 0.  ],1,True
35,3,6.810000000000004,33.333333333333336,[0.2 0. ],0,True
35,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
36,0,17.9,166.66666666666669,[0.5 0. ],2,True
36,1,0.0,166.66666666666669,[0.5 0. ],2,False
36,2,1.7000000000000008,100.0,[0.05 0.  ],1,True
36,3,7.010000000000004,33.333333333333336,[0.2 0. ],0,True
36,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
37,0,18.4,166.66666666666669,[0.5 0. ],2,True
37,1,0.0,166.66666666666669,[0.5 0. ],2,False
37,2,1.7500000000000009,100.0,[0.05 0.  ],1,True
37,3,7.210000000000004,33.333333333333336,[0.2 0. ],0,True
37,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
38,0,18.9,166.66666666666669,[0.5 0. ],2,True
38,1,0.0,166.66666666666669,[0.5 0. ],2,False
38,2,1.800000000000001,100.0,[0.05 0.  ],1,True
38,3,7.410000000000005,33.333333333333336,[0.2 0. ],0,True
38,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
39,0,19.4,166.66666666666669,[0.5 0. ],2,True
39,1,0.0,166.66666666666669,[0.5 0. ],2,False
39,2,1.850000000000001,100.0,[0.05 0.  ],1,True
39,3,7.610000000000005,33.333333333333336,[0.2 0. ],0,True
39,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
40,0,19.9,166.66666666666669,[0.5 0. ],2,True
40,1,0.0,166.66666666666669,[0.5 0. ],2,False
40,2,1.900000000000001,100.0,[0.05 0.  ],1,True
40,3,7.810000000000005,33.333333333333336,[0.2 0. ],0,True
40,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
41,0,20.4,166.66666666666669,[0.5 0. ],2,True
41,1,0.0,166.66666666666669,[0.5 0. ],2,False
41,2,1.950000000000001,100.0,[0.05 0.  ],1,True
41,3,8.010000000000005,33.333333333333336,[0.2 0. ],0,True
41,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
42,0,20.9,166.66666666666669,[0.5 0. ],2,True
42,1,0.0,166.66666666666669,[0.5 0. ],2,False
42,2,2.000000000000001,100.0,[0.05 0.  ],1,True
42,3,8.210000000000004,33.333333333333336,[0.2 0. ],0,True
42,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
43,0,21.4,166.66666666666669,[0.5 0. ],2,True
43,1,0.0,166.66666666666669,[0.5 0. ],2,False
43,2,2.0500000000000007,100.0,[0.05 0.  ],1,True
43,3,8.410000000000004,33.333333333333336,[0.2 0. ],0,True
43,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
44,0,21.9,166.66666666666669,[0.5 0. ],2,True
44,1,0.0,166.66666666666669,[0.5 0. ],2,False
44,2,2.1000000000000005,100.0,[0.05 0.  ],1,True
44,3,8.610000000000003,33.333333333333336,[0.2 0. ],0,True
44,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
45,0,22.4,166.66666666666669,[0.5 0. ],2,True
45,1,0.0,166.66666666666669,[0.5 0. ],2,False
45,2,2.1500000000000004,100.0,[0.05 0.  ],1,True
45,3,8.810000000000002,33.333333333333336,[0.2 0. ],0,True
45,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
46,0,22.9,166.66666666666669,[0.5 0. ],2,True
46,1,0.0,166.66666666666669,[0.5 0. ],2,False
46,2,2.2,100.0,[0.05 0.  ],1,True
46,3,9.010000000000002,33.333333333333336,[0.2 0. ],0,True
46,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
47,0,23.4,166.66666666666669,[0.5 0. ],2,True
47,1,0.0,166.66666666666669,[0.5 0. ],2,False
47,2,2.25,100.0,[0.05 0.  ],1,True
47,3,9.21,33.333333333333336,[0.2 0. ],0,True
47,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
48,0,23.9,166.66666666666669,[0.5 0. ],2,True
48,1,0.0,166.66666666666669,[0.5 0. ],2,False
48,2,2.3,100.0,[0.05 0.  ],1,True
48,3,9.41,33.333333333333336,[0.2 0. ],0,True
48,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
49,0,24.4,166.66666666666669,[0.5 0. ],2,True
49,1,0.0,166.66666666666669,[0.5 0. ],2,False
49,2,2.3499999999999996,100.0,[0.05 0.  ],1,True
49,3,9.61,33.333333333333336,[0.2 0. ],0,True
49,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
50,0,24.9,166.66666666666669,[0.5 0. ],2,True
50,1,0.0,166.66666666666669,[0.5 0. ],2,False
50,2,2.3999999999999995,100.0,[0.05 0.  ],1,True
50,3,9.809999999999999,33.333333333333336,[0.2 0. ],0,True
50,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
51,0,25.4,166.66666666666669,[0.5 0. ],2,True
51,1,0.0,166.66666666666669,[0.5 0. ],2,False
51,2,2.4499999999999993,100.0,[0.05 0.  ],1,True
51,3,10.009999999999998,33.333333333333336,[0.2 0. ],0,True
51,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
52,0,25.9,166.66666666666669,[0.5 0. ],2,True
52,1,0.0,166.66666666666669,[0.5 0. ],2,False
52,2,2.499999999999999,100.0,[0.05 0.  ],1,True
52,3,10.209999999999997,33.333333333333336,[0.2 0. ],0,True
52,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
53,0,26.4,166.66666666666669,[0.5 0. ],2,True
53,1,0.0,166.66666666666669,[0.5 0. ],2,False
53,2,2.549999999999999,100.0,[0.05 0.  ],1,True
53,3,10.409999999999997,33.333333333333336,[0.2 0. ],0,True
53,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
54,0,26.9,166.66666666666669,[0.5 0. ],2,True
54,1,0.0,166.66666666666669,[0.5 0. ],2,False
54,2,2.5999999999999988,100.0,[0.05 0.  ],1,True
54,3,10.609999999999996,33.333333333333336,[0.2 0. ],0,True
54,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
55,0,27.4,166.66666666666669,[0.5 0. ],2,True
55,1,0.0,166.66666666666669,[0.5 0. ],2,False
55,2,2.6499999999999986,100.0,[0.05 0.  ],1,True
55,3,10.809999999999995,33.333333333333336,[0.2 0. ],0,True
55,4,0.0,33.333333333333336,[0.19880256 0.        ],0,False
56,0,27.9,166.66666666666669,[0.5 0. ],2,True
