experiment,average_velocity,rolling_average_density,rolling_average_flow
experiment_trafficlights,0.5628657890096058,0.0211181434599154,12.263157894736842
experiment_trafficlights,0.4734871354924928,0.0271413502109705,11.289473684210526
experiment_trafficlights,0.5379927607054016,0.0275105485232067,12.526315789473683
experiment_trafficlights,0.6863945774844797,0.0169198312236285,11.13157894736842
experiment_trafficlights,0.656102543453433,0.0156540084388183,11.236842105263158
experiment_trafficlights,0.4097382159578923,0.0273945147679324,10.289473684210526
experiment_trafficlights,0.3842031813070414,0.0272151898734175,9.447368421052632
experiment_trafficlights,0.4172319485171836,0.0321413502109705,9.842105263157896
