Step,AgentID,X,Y,velocity,current_lane
22,4,0.0,33.333333333333336,[0.2 0. ],0
23,0,11.4,166.66666666666669,[0.5 0. ],2
23,1,0.0,166.66666666666669,[0.5 0. ],2
23,2,2.76,100.0,[0.4 0. ],1
23,3,4.410000000000002,33.333333333333336,[0.2 0. ],0
23,4,0.0,33.333333333333336,[0.2 0. ],0
24,0,11.9,166.66666666666669,[0.5 0. ],2
24,1,0.0,166.66666666666669,[0.5 0. ],2
24,2,3.0,100.0,[0.4 0. ],1
24,3,4.610000000000002,33.333333333333336,[0.2 0. ],0
24,4,0.0,33.333333333333336,[0.2 0. ],0
25,0,12.4,166.66666666666669,[0.5 0. ],2
25,1,0.0,166.66666666666669,[0.5 0. ],2
25,2,3.25,100.0,[0.4 0. ],1
25,3,4.810000000000002,33.333333333333336,[0.2 0. ],0
25,4,0.0,33.333333333333336,[0.2 0. ],0
26,0,12.9,166.66666666666669,[0.5 0. ],2
26,1,0.0,166.66666666666669,[0.5 0. ],2
26,2,3.5100000000000002,100.0,[0.4 0. ],1
26,3,5.0100000000000025,33.333333333333336,[0.2 0. ],0
26,4,0.0,33.333333333333336,[0.2 0. ],0
27,0,13.4,166.66666666666669,[0.5 0. ],2
27,1,0.0,166.66666666666669,[0.5 0. ],2
27,2,3.7800000000000002,100.0,[0.4 0. ],1
27,3,5.210000000000003,33.333333333333336,[0.2 0. ],0
27,4,0.0,33.333333333333336,[0.2 0. ],0
28,0,13.9,166.66666666666669,[0.5 0. ],2
28,1,0.0,166.66666666666669,[0.5 0. ],2
28,2,4.0600000000000005,100.0,[0.4 0. ],1
28,3,5.410000000000003,33.333333333333336,[0.2 0. ],0
28,4,0.0,33.333333333333336,[0.2 0. ],0
29,0,14.4,166.66666666666669,[0.5 0. ],2
29,1,0.0,166.66666666666669,[0.5 0. ],2
29,2,4.3500000000000005,100.0,[0.4 0. ],1
29,3,5.610000000000003,33.333333333333336,[0.2 0. ],0
29,4,0.0,33.333333333333336,[0.2 0. ],0
30,0,14.9,166.66666666666669,[0.5 0. ],2
30,1,0.0,166.66666666666669,[0.5 0. ],2
30,2,4.65,100.0,[0.4 0. ],1
30,3,5.810000000000003,33.333333333333336,[0.2 0. ],0
30,4,0.0,33.333333333333336,[0.2 0. ],0
31,0,15.4,166.66666666666669,[0.5 0. ],2
31,1,0.0,166.66666666666669,[0.5 0. ],2
31,2,4.960000000000001,100.0,[0.4 0. ],1
31,3,6.010000000000003,33.333333333333336,[0.2 0. ],0
31,4,0.0,33.333333333333336,[0.2 0. ],0
32,0,15.9,166.66666666666669,[0.5 0. ],2
32,1,0.0,166.66666666666669,[0.5 0. ],2
32,2,5.280000000000001,100.0,[0.4 0. ],1
32,3,6.2100000000000035,33.333333333333336,[0.2 0. ],0
32,4,0.0,33.333333333333336,[0.2 0. ],0
33,0,16.4,166.66666666666669,[0.5 0. ],2
33,1,0.0,166.66666666666669,[0.5 0. ],2
33,2,5.610000000000001,100.0,[0.4 0. ],1
33,3,6.410000000000004,33.333333333333336,[0.2 0. ],0
33,4,0.0,33.333333333333336,[0.2 0. ],0
34,0,16.9,166.66666666666669,[0.5 0. ],2
34,1,0.0,166.66666666666669,[0.5 0. ],2
34,2,5.950000000000001,100.0,[0.4 0. ],1
34,3,6.610000000000004,33.333333333333336,[0.2 0. ],0
34,4,0.0,33.333333333333336,[0.2 0. ],0
35,0,17.4,166.66666666666669,[0.5 0. ],2
35,1,0.0,166.66666666666669,[0.5 0. ],2
35,2,6.300000000000002,100.0,[0.4 0. ],1
35,3,6.810000000000004,33.333333333333336,[0.2 0. ],0
35,4,0.0,33.333333333333336,[0.2 0. ],0
36,0,17.9,166.66666666666669,[0.5 0. ],2
36,1,0.0,166.66666666666669,[0.5 0. ],2
36,2,6.660000000000002,100.0,[0.4 0. ],1
36,3,7.010000000000004,33.333333333333336,[0.2 0. ],0
36,4,0.0,33.333333333333336,[0.2 0. ],0
37,0,18.4,166.66666666666669,[0.5 0. ],2
37,1,0.0,166.66666666666669,[0.5 0. ],2
37,2,7.030000000000002,100.0,[0.4 0. ],1
37,3,7.210000000000004,33.333333333333336,[0.2 0. ],0
37,4,0.0,33.333333333333336,[0.2 0. ],0
38,0,18.9,166.66666666666669,[0.5 0. ],2
38,1,0.0,166.66666666666669,[0.5 0. ],2
38,2,7.410000000000002,100.0,[0.4 0. ],1
38,3,7.410000000000005,33.333333333333336,[0.2 0. ],0
38,4,0.0,33.333333333333336,[0.2 0. ],0
39,0,19.4,166.66666666666669,[0.5 0. ],2
39,1,0.0,166.66666666666669,[0.5 0. ],2
39,2,7.8000000000000025,100.0,[0.4 0. ],1
39,3,7.610000000000005,33.333333333333336,[0.2 0. ],0
39,4,0.0,33.333333333333336,[0.2 0. ],0
40,0,19.9,166.66666666666669,[0.5 0. ],2
40,1,0.0,166.66666666666669,[0.5 0. ],2
40,2,8.200000000000003,100.0,[0.4 0. ],1
40,3,7.810000000000005,33.333333333333336,[0.2 0. ],0
40,4,0.0,33.333333333333336,[0.2 0. ],0
41,0,20.4,166.66666666666669,[0.5 0. ],2
41,1,0.0,166.66666666666669,[0.5 0. ],2
41,2,8.600000000000003,100.0,[0.4 0. ],1
41,3,8.010000000000005,33.333333333333336,[0.2 0. ],0
41,4,0.0,33.333333333333336,[0.2 0. ],0
42,0,20.9,166.66666666666669,[0.5 0. ],2
42,1,0.0,166.66666666666669,[0.5 0. ],2
42,2,9.000000000000004,100.0,[0.4 0. ],1
42,3,8.210000000000004,33.333333333333336,[0.2 0. ],0
42,4,0.0,33.333333333333336,[0.2 0. ],0
43,0,21.4,166.66666666666669,[0.5 0. ],2
43,1,0.0,166.66666666666669,[0.5 0. ],2
43,2,9.400000000000004,100.0,[0.4 0. ],1
43,3,8.410000000000004,33.333333333333336,[0.2 0. ],0
43,4,0.0,33.333333333333336,[0.2 0. ],0
44,0,21.9,166.66666666666669,[0.5 0. ],2
44,1,0.0,166.66666666666669,[0.5 0. ],2
44,2,9.800000000000004,100.0,[0.4 0. ],1
44,3,8.610000000000003,33.333333333333336,[0.2 0. ],0
44,4,0.0,33.333333333333336,[0.2 0. ],0
45,0,22.4,166.66666666666669,[0.5 0. ],2
45,1,0.0,166.66666666666669,[0.5 0. ],2
45,2,10.200000000000005,100.0,[0.4 0. ],1
45,3,8.810000000000002,33.333333333333336,[0.2 0. ],0
45,4,0.0,33.333333333333336,[0.2 0. ],0
46,0,22.9,166.66666666666669,[0.5 0. ],2
46,1,0.0,166.66666666666669,[0.5 0. ],2
46,2,10.600000000000005,100.0,[0.4 0. ],1
46,3,9.010000000000002,33.333333333333336,[0.2 0. ],0
46,4,0.0,33.333333333333336,[0.2 0. ],0
47,0,23.4,166.66666666666669,[0.5 0. ],2
47,1,0.0,166.66666666666669,[0.5 0. ],2
47,2,11.000000000000005,100.0,[0.4 0. ],1
47,3,9.21,33.333333333333336,[0.2 0. ],0
47,4,0.0,33.333333333333336,[0.2 0. ],0
48,0,23.9,166.66666666666669,[0.5 0. ],2
48,1,0.0,166.66666666666669,[0.5 0. ],2
48,2,11.400000000000006,100.0,[0.4 0. ],1
48,3,9.41,33.333333333333336,[0.2 0. ],0
48,4,0.0,33.333333333333336,[0.2 0. ],0
49,0,24.4,166.66666666666669,[0.5 0. ],2
49,1,0.0,166.66666666666669,[0.5 0. ],2
49,2,11.800000000000006,100.0,[0.4 0. ],1
49,3,9.61,33.333333333333336,[0.2 0. ],0
49,4,0.0,33.333333333333336,[0.2 0. ],0
50,0,24.9,166.66666666666669,[0.5 0. ],2
50,1,0.0,166.66666666666669,[0.5 0. ],2
50,2,12.200000000000006,100.0,[0.4 0. ],1
50,3,9.809999999999999,33.333333333333336,[0.2 0. ],0
50,4,0.0,33.333333333333336,[0.2 0. ],0
51,0,25.4,166.66666666666669,[0.5 0. ],2
51,1,0.0,166.66666666666669,[0.5 0. ],2
51,2,12.600000000000007,100.0,[0.4 0. ],1
51,3,10.009999999999998,33.333333333333336,[0.2 0. ],0
51,4,0.0,33.333333333333336,[0.2 0. ],0
52,0,25.9,166.66666666666669,[0.5 0. ],2
52,1,0.0,166.66666666666669,[0.5 0. ],2
52,2,13.000000000000007,100.0,[0.4 0. ],1
52,3,10.209999999999997,33.333333333333336,[0.2 0. ],0
52,4,0.0,33.333333333333336,[0.2 0. ],0
53,0,26.4,166.66666666666669,[0.5 0. ],2
53,1,0.0,166.66666666666669,[0.5 0. ],2
53,2,13.400000000000007,100.0,[0.4 0. ],1
53,3,10.409999999999997,33.333333333333336,[0.2 0. ],0
53,4,0.0,33.333333333333336,[0.2 0. ],0
54,0,26.9,166.66666666666669,[0.5 0. ],2
54,1,0.0,166.66666666666669,[0.5 0. ],2
54,2,13.800000000000008,100.0,[0.4 0. ],1
54,3,10.609999999999996,33.333333333333336,[0.2 0. ],0
54,4,0.0,33.333333333333336,[0.2 0. ],0
55,0,27.4,166.66666666666669,[0.5 0. ],2
55,1,0.0,166.66666666666669,[0.5 0. ],2
55,2,14.200000000000008,100.0,[0.4 0. ],1
55,3,10.809999999999995,33.333333333333336,[0.2 0. ],0
55,4,0.0,33.333333333333336,[0.2 0. ],0
56,0,27.9,166.66666666666669,[0.5 0. ],2
56,1,0.0,166.66666666666669,[0.5 0. ],2
56,2,14.600000000000009,100.0,[0.4 0. ],1
56,3,11.009999999999994,33.333333333333336,[0.2 0. ],0
56,4,0.0,33.333333333333336,[0.2 0. ],0
57,0,28.4,166.66666666666669,[0.5 0. ],2
57,1,0.0,166.66666666666669,[0.5 0. ],2
57,2,15.000000000000009,100.0,[0.4 0. ],1
57,3,11.209999999999994,33.333333333333336,[0.2 0. ],0
57,4,0.0,33.333333333333336,[0.2 0. ],0
58,0,28.9,166.66666666666669,[0.5 0. ],2
58,1,0.0,166.66666666666669,[0.5 0. ],2
58,2,15.40000000000001,100.0,[0.4 0. ],1
58,3,11.409999999999993,33.333333333333336,[0.2 0. ],0
58,4,0.0,33.333333333333336,[0.2 0. ],0
59,0,29.4,166.66666666666669,[0.5 0. ],2
59,1,0.0,166.66666666666669,[0.5 0. ],2
59,2,15.80000000000001,100.0,[0.4 0. ],1
59,3,11.609999999999992,33.333333333333336,[0.2 0. ],0
59,4,0.0,33.333333333333336,[0.2 0. ],0
60,0,29.9,166.66666666666669,[0.5 0. ],2
60,1,0.0,166.66666666666669,[0.5 0. ],2
60,2,16.20000000000001,100.0,[0.4 0. ],1
60,3,11.809999999999992,33.333333333333336,[0.2 0. ],0
60,4,0.0,33.333333333333336,[0.2 0. ],0
61,0,30.4,166.66666666666669,[0.5 0. ],2
61,1,0.0,166.66666666666669,[0.5 0. ],2
61,2,16.60000000000001,100.0,[0.4 0. ],1
61,3,12.009999999999991,33.333333333333336,[0.2 0. ],0
61,4,0.0,33.333333333333336,[0.2 0. ],0
62,0,30.9,166.66666666666669,[0.5 0. ],2
62,1,0.0,166.66666666666669,[0.5 0. ],2
62,2,17.000000000000007,100.0,[0.4 0. ],1
62,3,12.20999999999999,33.333333333333336,[0.2 0. ],0
62,4,0.0,33.333333333333336,[0.2 0. ],0
63,0,31.4,166.66666666666669,[0.5 0. ],2
63,1,0.0,166.66666666666669,[0.5 0. ],2
63,2,17.400000000000006,100.0,[0.4 0. ],1
63,3,12.40999999999999,33.333333333333336,[0.2 0. ],0
63,4,0.0,33.333333333333336,[0.2 0. ],0
64,0,31.9,166.66666666666669,[0.5 0. ],2
64,1,0.0,166.66666666666669,[0.5 0. ],2
64,2,17.800000000000004,100.0,[0.4 0. ],1
64,3,12.609999999999989,33.333333333333336,[0.2 0. ],0
64,4,0.0,33.333333333333336,[0.2 0. ],0
65,0,32.4,166.66666666666669,[0.5 0. ],2
65,1,0.0,166.66666666666669,[0.5 0. ],2
65,2,18.200000000000003,100.0,[0.4 0. ],1
65,3,12.809999999999988,33.333333333333336,[0.2 0. ],0
65,4,0.0,33.333333333333336,[0.2 0. ],0
66,0,32.9,166.66666666666669,[0.5 0. ],2
66,1,0.0,166.66666666666669,[0.5 0. ],2
66,2,18.6,100.0,[0.4 0. ],1
66,3,13.009999999999987,33.333333333333336,[0.2 0. ],0
66,4,0.0,33.333333333333336,[0.2 0. ],0
67,0,33.4,166.66666666666669,[0.5 0. ],2
67,1,0.0,166.66666666666669,[0.5 0. ],2
67,2,19.0,100.0,[0.4 0. ],1
67,3,13.209999999999987,33.333333333333336,[0.2 0. ],0
67,4,0.0,33.333333333333336,[0.2 0. ],0
68,0,33.9,166.66666666666669,[0.5 0. ],2
68,1,0.0,166.66666666666669,[0.5 0. ],2
68,2,19.4,100.0,[0.4 0. ],1
68,3,13.409999999999986,33.333333333333336,[0.2 0. ],0
68,4,0.0,33.333333333333336,[0.2 0. ],0
69,0,34.4,166.66666666666669,[0.5 0. ],2
69,1,0.0,166.66666666666669,[0.5 0. ],2
69,2,19.799999999999997,100.0,[0.4 0. ],1
69,3,13.609999999999985,33.333333333333336,[0.2 0. ],0
69,4,0.0,33.333333333333336,[0.2 0. ],0
70,0,34.9,166.66666666666669,[0.5 0. ],2
70,1,0.0,166.66666666666669,[0.5 0. ],2
70,2,20.199999999999996,100.0,[0.4 0. ],1
70,3,13.809999999999985,33.333333333333336,[0.2 0. ],0
70,4,0.0,33.333333333333336,[0.2 0. ],0
71,0,35.4,166.66666666666669,[0.5 0. ],2
71,1,0.0,166.66666666666669,[0.5 0. ],2
71,2,20.599999999999994,100.0,[0.4 0. ],1
71,3,14.009999999999984,33.333333333333336,[0.2 0. ],0
71,4,0.0,33.333333333333336,[0.2 0. ],0
72,0,35.9,166.66666666666669,[0.5 0. ],2
72,1,0.0,166.66666666666669,[0.5 0. ],2
72,2,20.999999999999993,100.0,[0.4 0. ],1
72,3,14.209999999999983,33.333333333333336,[0.2 0. ],0
72,4,0.0,33.333333333333336,[0.2 0. ],0
73,0,36.4,166.66666666666669,[0.5 0. ],2
73,1,0.0,166.66666666666669,[0.5 0. ],2
73,2,21.39999999999999,100.0,[0.4 0. ],1
73,3,14.409999999999982,33.333333333333336,[0.2 0. ],0
73,4,0.0,33.333333333333336,[0.2 0. ],0
74,0,36.9,166.66666666666669,[0.5 0. ],2
74,1,0.0,166.66666666666669,[0.5 0. ],2
74,2,21.79999999999999,100.0,[0.4 0. ],1
74,3,14.609999999999982,33.333333333333336,[0.2 0. ],0
74,4,0.0,33.333333333333336,[0.2 0. ],0
75,0,37.4,166.66666666666669,[0.5 0. ],2
75,1,0.0,166.66666666666669,[0.5 0. ],2
75,2,22.19999999999999,100.0,[0.4 0. ],1
75,3,14.809999999999981,33.333333333333336,[0.2 0. ],0
75,4,0.0,33.333333333333336,[0.2 0. ],0
76,0,37.9,166.66666666666669,[0.5 0. ],2
76,1,0.0,166.66666666666669,[0.5 0. ],2
76,2,22.599999999999987,100.0,[0.4 0. ],1
76,3,15.00999999999998,33.333333333333336,[0.2 0. ],0
76,4,0.0,33.333333333333336,[0.2 0. ],0
77,0,38.4,166.66666666666669,[0.5 0. ],2
77,1,0.0,166.66666666666669,[0.5 0. ],2
77,2,22.999999999999986,100.0,[0.4 0. ],1
77,3,15.20999999999998,33.333333333333336,[0.2 0. ],0
77,4,0.0,33.333333333333336,[0.2 0. ],0
78,0,38.9,166.66666666666669,[0.5 0. ],2
78,1,0.0,166.66666666666669,[0.5 0. ],2
78,2,23.399999999999984,100.0,[0.4 0. ],1
78,3,15.409999999999979,33.333333333333336,[0.2 0. ],0
78,4,0.0,33.333333333333336,[0.2 0. ],0
79,0,39.4,166.66666666666669,[0.5 0. ],2
79,1,0.0,166.66666666666669,[0.5 0. ],2
79,2,23.799999999999983,100.0,[0.4 0. ],1
79,3,15.609999999999978,33.333333333333336,[0.2 0. ],0
79,4,0.0,33.333333333333336,[0.2 0. ],0
80,0,39.9,166.66666666666669,[0.5 0. ],2
80,1,0.0,166.66666666666669,[0.5 0. ],2
80,2,24.19999999999998,100.0,[0.4 0. ],1
80,3,15.809999999999977,33.333333333333336,[0.2 0. ],0
80,4,0.0,33.333333333333336,[0.2 0. ],0
81,0,40.4,166.66666666666669,[0.5 0. ],2
81,1,0.0,166.66666666666669,[0.5 0. ],2
81,2,24.59999999999998,100.0,[0.4 0. ],1
81,3,16.009999999999977,33.333333333333336,[0.2 0. ],0
81,4,0.0,33.333333333333336,[0.2 0. ],0
82,0,40.9,166.66666666666669,[0.5 0. ],2
82,1,0.0,166.66666666666669,[0.5 0. ],2
82,2,24.99999999999998,100.0,[0.4 0. ],1
82,3,16.209999999999976,33.333333333333336,[0.2 0. ],0
82,4,0.0,33.333333333333336,[0.2 0. ],0
83,0,41.4,166.66666666666669,[0.5 0. ],2
83,1,0.0,166.66666666666669,[0.5 0. ],2
83,2,25.399999999999977,100.0,[0.4 0. ],1
83,3,16.409999999999975,33.333333333333336,[0.2 0. ],0
83,4,0.0,33.333333333333336,[0.2 0. ],0
84,0,41.9,166.66666666666669,[0.5 0. ],2
84,1,0.0,166.66666666666669,[0.5 0. ],2
84,2,25.799999999999976,100.0,[0.4 0. ],1
84,3,16.609999999999975,33.333333333333336,[0.2 0. ],0
84,4,0.0,33.333333333333336,[0.2 0. ],0
85,0,42.4,166.66666666666669,[0.5 0. ],2
85,1,0.0,166.66666666666669,[0.5 0. ],2
85,2,26.199999999999974,100.0,[0.4 0. ],1
85,3,16.809999999999974,33.333333333333336,[0.2 0. ],0
85,4,0.0,33.333333333333336,[0.2 0. ],0
86,0,42.9,166.66666666666669,[0.5 0. ],2
86,1,0.0,166.66666666666669,[0.5 0. ],2
86,2,26.599999999999973,100.0,[0.4 0. ],1
86,3,17.009999999999973,33.333333333333336,[0.2 0. ],0
86,4,0.0,33.333333333333336,[0.2 0. ],0
87,0,43.4,166.66666666666669,[0.5 0. ],2
87,1,0.0,166.66666666666669,[0.5 0. ],2
87,2,26.99999999999997,100.0,[0.4 0. ],1
87,3,17.209999999999972,33.333333333333336,[0.2 0. ],0
87,4,0.0,33.333333333333336,[0.2 0. ],0
88,0,43.9,166.66666666666669,[0.5 0. ],2
88,1,0.0,166.66666666666669,[0.5 0. ],2
88,2,27.39999999999997,100.0,[0.4 0. ],1
88,3,17.40999999999997,33.333333333333336,[0.2 0. ],0
88,4,0.0,33.333333333333336,[0.2 0. ],0
89,0,44.4,166.66666666666669,[0.5 0. ],2
89,1,0.0,166.66666666666669,[0.5 0. ],2
89,2,27.79999999999997,100.0,[0.4 0. ],1
89,3,17.60999999999997,33.333333333333336,[0.2 0. ],0
89,4,0.0,33.333333333333336,[0.2 0. ],0
90,0,44.9,166.66666666666669,[0.5 0. ],2
90,1,0.0,166.66666666666669,[0.5 0. ],2
90,2,28.199999999999967,100.0,[0.4 0. ],1
90,3,17.80999999999997,33.333333333333336,[0.2 0. ],0
90,4,0.0,33.333333333333336,[0.2 0. ],0
91,0,45.4,166.66666666666669,[0.5 0. ],2
91,1,0.0,166.66666666666669,[0.5 0. ],2
91,2,28.599999999999966,100.0,[0.4 0. ],1
91,3,18.00999999999997,33.333333333333336,[0.2 0. ],0
91,4,0.0,33.333333333333336,[0.2 0. ],0
92,0,45.9,166.66666666666669,[0.5 0. ],2
92,1,0.0,166.66666666666669,[0.5 0. ],2
92,2,28.999999999999964,100.0,[0.4 0. ],1
92,3,18.20999999999997,33.333333333333336,[0.2 0. ],0
92,4,0.0,33.333333333333336,[0.2 0. ],0
93,0,46.4,166.66666666666669,[0.5 0. ],2
93,1,0.0,166.66666666666669,[0.5 0. ],2
93,2,29.399999999999963,100.0,[0.4 0. ],1
93,3,18.409999999999968,33.333333333333336,[0.2 0. ],0
93,4,0.0,33.333333333333336,[0.2 0. ],0
94,0,46.9,166.66666666666669,[0.5 0. ],2
94,1,0.0,166.66666666666669,[0.5 0. ],2
94,2,29.79999999999996,100.0,[0.4 0. ],1
94,3,18.609999999999967,33.333333333333336,[0.2 0. ],0
94,4,0.0,33.333333333333336,[0.2 0. ],0
95,0,47.4,166.66666666666669,[0.5 0. ],2
95,1,0.0,166.66666666666669,[0.5 0. ],2
95,2,30.19999999999996,100.0,[0.4 0. ],1
95,3,18.809999999999967,33.333333333333336,[0.2 0. ],0
95,4,0.0,33.333333333333336,[0.2 0. ],0
96,0,47.9,166.66666666666669,[0.5 0. ],2
96,1,0.0,166.66666666666669,[0.5 0. ],2
96,2,30.59999999999996,100.0,[0.4 0. ],1
96,3,19.009999999999966,33.333333333333336,[0.2 0. ],0
96,4,0.0,33.333333333333336,[0.2 0. ],0
97,0,48.4,166.66666666666669,[0.5 0. ],2
97,1,0.0,166.66666666666669,[0.5 0. ],2
97,2,30.999999999999957,100.0,[0.4 0. ],1
97,3,19.209999999999965,33.333333333333336,[0.2 0. ],0
97,4,0.0,33.333333333333336,[0.2 0. ],0
98,0,48.9,166.66666666666669,[0.5 0. ],2
98,1,0.0,166.66666666666669,[0.5 0. ],2
98,2,31.399999999999956,100.0,[0.4 0. ],1
98,3,19.409999999999965,33.333333333333336,[0.2 0. ],0
98,4,0.0,33.333333333333336,[0.2 0. ],0
99,0,49.4,166.66666666666669,[0.5 0. ],2
99,1,0.0,166.66666666666669,[0.5 0. ],2
99,2,31.799999999999955,100.0,[0.4 0. ],1
99,3,19.609999999999964,33.333333333333336,[0.2 0. ],0
99,4,0.0,33.333333333333336,[0.2 0. ],0
100,0,49.9,166.66666666666669,[0.5 0. ],2
100,1,0.4999999987412507,166.66666666666669,[0.5 0. ],2
100,2,32.19999999999995,100.0,[0.4 0. ],1
100,3,19.809999999999963,33.333333333333336,[0.2 0. ],0
100,4,0.0,33.333333333333336,[0.2 0. ],0
101,0,50.4,166.66666666666669,[0.5 0. ],2
101,1,0.9999999974825013,166.66666666666669,[0.5 0. ],2
101,2,32.59999999999995,100.0,[0.4 0. ],1
101,3,20.009999999999962,33.333333333333336,[0.2 0. ],0
101,4,0.0,33.333333333333336,[0.2 0. ],0
