Step,AgentID,X,Y,velocity,current_lane
256,7,0.0,50.0,[0.5 0. ],0
256,8,0.0,50.0,[0.5 0. ],0
256,9,0.0,50.0,[0.5 0. ],0
256,10,127.9,150.0,[0.5 0. ],1
256,11,53.4,150.0,[0.5 0. ],1
256,12,0.0,150.0,[0.5 0. ],1
256,13,0.0,150.0,[0.5 0. ],1
256,14,0.0,150.0,[0.5 0. ],1
256,15,0.0,150.0,[0.5 0. ],1
256,16,0.0,150.0,[0.5 0. ],1
256,17,0.0,150.0,[0.5 0. ],1
256,18,0.0,150.0,[0.5 0. ],1
256,19,0.0,150.0,[0.5 0. ],1
257,0,128.17220000000003,50.0,[0.4272 0.    ],0
257,1,53.9,50.0,[0.5 0. ],0
257,2,0.0,50.0,[0.5 0. ],0
257,3,0.0,50.0,[0.5 0. ],0
257,4,0.0,50.0,[0.5 0. ],0
257,5,0.0,50.0,[0.5 0. ],0
257,6,0.0,50.0,[0.5 0. ],0
257,7,0.0,50.0,[0.5 0. ],0
257,8,0.0,50.0,[0.5 0. ],0
257,9,0.0,50.0,[0.5 0. ],0
257,10,128.4,150.0,[0.5 0. ],1
257,11,53.9,150.0,[0.5 0. ],1
257,12,0.0,150.0,[0.5 0. ],1
257,13,0.0,150.0,[0.5 0. ],1
257,14,0.0,150.0,[0.5 0. ],1
257,15,0.0,150.0,[0.5 0. ],1
257,16,0.0,150.0,[0.5 0. ],1
257,17,0.0,150.0,[0.5 0. ],1
257,18,0.0,150.0,[0.5 0. ],1
257,19,0.0,150.0,[0.5 0. ],1
258,0,128.66540000000003,50.0,[0.4272 0.    ],0
258,1,54.4,50.0,[0.5 0. ],0
258,2,0.0,50.0,[0.5 0. ],0
258,3,0.0,50.0,[0.5 0. ],0
258,4,0.0,50.0,[0.5 0. ],0
258,5,0.0,50.0,[0.5 0. ],0
258,6,0.0,50.0,[0.5 0. ],0
258,7,0.0,50.0,[0.5 0. ],0
258,8,0.0,50.0,[0.5 0. ],0
258,9,0.0,50.0,[0.5 0. ],0
258,10,128.9,150.0,[0.5 0. ],1
258,11,54.4,150.0,[0.5 0. ],1
258,12,0.0,150.0,[0.5 0. ],1
258,13,0.0,150.0,[0.5 0. ],1
258,14,0.0,150.0,[0.5 0. ],1
258,15,0.0,150.0,[0.5 0. ],1
258,16,0.0,150.0,[0.5 0. ],1
258,17,0.0,150.0,[0.5 0. ],1
258,18,0.0,150.0,[0.5 0. ],1
258,19,0.0,150.0,[0.5 0. ],1
259,0,129.15850000000003,50.0,[0.4272 0.    ],0
259,1,54.9,50.0,[0.5 0. ],0
259,2,0.0,50.0,[0.5 0. ],0
259,3,0.0,50.0,[0.5 0. ],0
259,4,0.0,50.0,[0.5 0. ],0
259,5,0.0,50.0,[0.5 0. ],0
259,6,0.0,50.0,[0.5 0. ],0
259,7,0.0,50.0,[0.5 0. ],0
259,8,0.0,50.0,[0.5 0. ],0
259,9,0.0,50.0,[0.5 0. ],0
259,10,129.4,150.0,[0.5 0. ],1
259,11,54.9,150.0,[0.5 0. ],1
259,12,0.0,150.0,[0.5 0. ],1
259,13,0.0,150.0,[0.5 0. ],1
259,14,0.0,150.0,[0.5 0. ],1
259,15,0.0,150.0,[0.5 0. ],1
259,16,0.0,150.0,[0.5 0. ],1
259,17,0.0,150.0,[0.5 0. ],1
259,18,0.0,150.0,[0.5 0. ],1
259,19,0.0,150.0,[0.5 0. ],1
260,0,129.65150000000003,50.0,[0.4272 0.    ],0
260,1,55.4,50.0,[0.5 0. ],0
260,2,0.0,50.0,[0.5 0. ],0
260,3,0.0,50.0,[0.5 0. ],0
260,4,0.0,50.0,[0.5 0. ],0
260,5,0.0,50.0,[0.5 0. ],0
260,6,0.0,50.0,[0.5 0. ],0
260,7,0.0,50.0,[0.5 0. ],0
260,8,0.0,50.0,[0.5 0. ],0
260,9,0.0,50.0,[0.5 0. ],0
260,10,129.9,150.0,[0.5 0. ],1
260,11,55.4,150.0,[0.5 0. ],1
260,12,0.0,150.0,[0.5 0. ],1
260,13,0.0,150.0,[0.5 0. ],1
260,14,0.0,150.0,[0.5 0. ],1
260,15,0.0,150.0,[0.5 0. ],1
260,16,0.0,150.0,[0.5 0. ],1
260,17,0.0,150.0,[0.5 0. ],1
260,18,0.0,150.0,[0.5 0. ],1
260,19,0.0,150.0,[0.5 0. ],1
261,0,130.14440000000002,50.0,[0.4272 0.    ],0
261,1,55.9,50.0,[0.5 0. ],0
261,2,0.0,50.0,[0.5 0. ],0
261,3,0.0,50.0,[0.5 0. ],0
261,4,0.0,50.0,[0.5 0. ],0
261,5,0.0,50.0,[0.5 0. ],0
261,6,0.0,50.0,[0.5 0. ],0
261,7,0.0,50.0,[0.5 0. ],0
261,8,0.0,50.0,[0.5 0. ],0
261,9,0.0,50.0,[0.5 0. ],0
261,10,130.4,150.0,[0.5 0. ],1
261,11,55.9,150.0,[0.5 0. ],1
261,12,0.0,150.0,[0.5 0. ],1
261,13,0.0,150.0,[0.5 0. ],1
261,14,0.0,150.0,[0.5 0. ],1
261,15,0.0,150.0,[0.5 0. ],1
261,16,0.0,150.0,[0.5 0. ],1
261,17,0.0,150.0,[0.5 0. ],1
261,18,0.0,150.0,[0.5 0. ],1
261,19,0.0,150.0,[0.5 0. ],1
262,0,130.6372,50.0,[0.4272 0.    ],0
262,1,56.4,50.0,[0.5 0. ],0
262,2,0.0,50.0,[0.5 0. ],0
262,3,0.0,50.0,[0.5 0. ],0
262,4,0.0,50.0,[0.5 0. ],0
262,5,0.0,50.0,[0.5 0. ],0
262,6,0.0,50.0,[0.5 0. ],0
262,7,0.0,50.0,[0.5 0. ],0
262,8,0.0,50.0,[0.5 0. ],0
262,9,0.0,50.0,[0.5 0. ],0
262,10,130.9,150.0,[0.5 0. ],1
262,11,56.4,150.0,[0.5 0. ],1
262,12,0.0,150.0,[0.5 0. ],1
262,13,0.0,150.0,[0.5 0. ],1
262,14,0.0,150.0,[0.5 0. ],1
262,15,0.0,150.0,[0.5 0. ],1
262,16,0.0,150.0,[0.5 0. ],1
262,17,0.0,150.0,[0.5 0. ],1
262,18,0.0,150.0,[0.5 0. ],1
262,19,0.0,150.0,[0.5 0. ],1
263,0,131.12990000000002,50.0,[0.4272 0.    ],0
263,1,56.9,50.0,[0.5 0. ],0
263,2,0.0,50.0,[0.5 0. ],0
263,3,0.0,50.0,[0.5 0. ],0
263,4,0.0,50.0,[0.5 0. ],0
263,5,0.0,50.0,[0.5 0. ],0
263,6,0.0,50.0,[0.5 0. ],0
263,7,0.0,50.0,[0.5 0. ],0
263,8,0.0,50.0,[0.5 0. ],0
263,9,0.0,50.0,[0.5 0. ],0
263,10,131.4,150.0,[0.5 0. ],1
263,11,56.9,150.0,[0.5 0. ],1
263,12,0.0,150.0,[0.5 0. ],1
263,13,0.0,150.0,[0.5 0. ],1
263,14,0.0,150.0,[0.5 0. ],1
263,15,0.0,150.0,[0.5 0. ],1
263,16,0.0,150.0,[0.5 0. ],1
263,17,0.0,150.0,[0.5 0. ],1
263,18,0.0,150.0,[0.5 0. ],1
263,19,0.0,150.0,[0.5 0. ],1
264,0,131.62250000000003,50.0,[0.4272 0.    ],0
264,1,57.4,50.0,[0.5 0. ],0
264,2,0.0,50.0,[0.5 0. ],0
264,3,0.0,50.0,[0.5 0. ],0
264,4,0.0,50.0,[0.5 0. ],0
264,5,0.0,50.0,[0.5 0. ],0
264,6,0.0,50.0,[0.5 0. ],0
264,7,0.0,50.0,[0.5 0. ],0
264,8,0.0,50.0,[0.5 0. ],0
264,9,0.0,50.0,[0.5 0. ],0
264,10,131.9,150.0,[0.5 0. ],1
264,11,57.4,150.0,[0.5 0. ],1
264,12,0.0,150.0,[0.5 0. ],1
264,13,0.0,150.0,[0.5 0. ],1
264,14,0.0,150.0,[0.5 0. ],1
264,15,0.0,150.0,[0.5 0. ],1
264,16,0.0,150.0,[0.5 0. ],1
264,17,0.0,150.0,[0.5 0. ],1
264,18,0.0,150.0,[0.5 0. ],1
264,19,0.0,150.0,[0.5 0. ],1
265,0,132.11500000000004,50.0,[0.4272 0.    ],0
265,1,57.9,50.0,[0.5 0. ],0
265,2,0.0,50.0,[0.5 0. ],0
265,3,0.0,50.0,[0.5 0. ],0
265,4,0.0,50.0,[0.5 0. ],0
265,5,0.0,50.0,[0.5 0. ],0
265,6,0.0,50.0,[0.5 0. ],0
265,7,0.0,50.0,[0.5 0. ],0
265,8,0.0,50.0,[0.5 0. ],0
265,9,0.0,50.0,[0.5 0. ],0
265,10,132.4,150.0,[0.5 0. ],1
265,11,57.9,150.0,[0.5 0. ],1
265,12,0.0,150.0,[0.5 0. ],1
265,13,0.0,150.0,[0.5 0. ],1
265,14,0.0,150.0,[0.5 0. ],1
265,15,0.0,150.0,[0.5 0. ],1
265,16,0.0,150.0,[0.5 0. ],1
265,17,0.0,150.0,[0.5 0. ],1
265,18,0.0,150.0,[0.5 0. ],1
265,19,0.0,150.0,[0.5 0. ],1
266,0,132.60740000000004,50.0,[0.4272 0.    ],0
266,1,58.4,50.0,[0.5 0. ],0
266,2,0.0,50.0,[0.5 0. ],0
266,3,0.0,50.0,[0.5 0. ],0
266,4,0.0,50.0,[0.5 0. ],0
266,5,0.0,50.0,[0.5 0. ],0
266,6,0.0,50.0,[0.5 0. ],0
266,7,0.0,50.0,[0.5 0. ],0
266,8,0.0,50.0,[0.5 0. ],0
266,9,0.0,50.0,[0.5 0. ],0
266,10,132.9,150.0,[0.5 0. ],1
266,11,58.4,150.0,[0.5 0. ],1
266,12,0.0,150.0,[0.5 0. ],1
266,13,0.0,150.0,[0.5 0. ],1
266,14,0.0,150.0,[0.5 0. ],1
266,15,0.0,150.0,[0.5 0. ],1
266,16,0.0,150.0,[0.5 0. ],1
266,17,0.0,150.0,[0.5 0. ],1
266,18,0.0,150.0,[0.5 0. ],1
266,19,0.0,150.0,[0.5 0. ],1
267,0,133.09970000000004,50.0,[0.4272 0.    ],0
267,1,58.9,50.0,[0.5 0. ],0
267,2,0.0,50.0,[0.5 0. ],0
267,3,0.0,50.0,[0.5 0. ],0
267,4,0.0,50.0,[0.5 0. ],0
267,5,0.0,50.0,[0.5 0. ],0
267,6,0.0,50.0,[0.5 0. ],0
267,7,0.0,50.0,[0.5 0. ],0
267,8,0.0,50.0,[0.5 0. ],0
267,9,0.0,50.0,[0.5 0. ],0
267,10,133.4,150.0,[0.5 0. ],1
267,11,58.9,150.0,[0.5 0. ],1
267,12,0.0,150.0,[0.5 0. ],1
267,13,0.0,150.0,[0.5 0. ],1
267,14,0.0,150.0,[0.5 0. ],1
267,15,0.0,150.0,[0.5 0. ],1
267,16,0.0,150.0,[0.5 0. ],1
267,17,0.0,150.0,[0.5 0. ],1
267,18,0.0,150.0,[0.5 0. ],1
267,19,0.0,150.0,[0.5 0. ],1
268,0,133.59190000000004,50.0,[0.4272 0.    ],0
268,1,59.4,50.0,[0.5 0. ],0
268,2,0.0,50.0,[0.5 0. ],0
268,3,0.0,50.0,[0.5 0. ],0
268,4,0.0,50.0,[0.5 0. ],0
268,5,0.0,50.0,[0.5 0. ],0
268,6,0.0,50.0,[0.5 0. ],0
268,7,0.0,50.0,[0.5 0. ],0
268,8,0.0,50.0,[0.5 0. ],0
268,9,0.0,50.0,[0.5 0. ],0
268,10,133.9,150.0,[0.5 0. ],1
268,11,59.4,150.0,[0.5 0. ],1
268,12,0.0,150.0,[0.5 0. ],1
268,13,0.0,150.0,[0.5 0. ],1
268,14,0.0,150.0,[0.5 0. ],1
268,15,0.0,150.0,[0.5 0. ],1
268,16,0.0,150.0,[0.5 0. ],1
268,17,0.0,150.0,[0.5 0. ],1
268,18,0.0,150.0,[0.5 0. ],1
268,19,0.0,150.0,[0.5 0. ],1
269,0,134.08400000000003,50.0,[0.4272 0.    ],0
269,1,59.9,50.0,[0.5 0. ],0
269,2,0.0,50.0,[0.5 0. ],0
269,3,0.0,50.0,[0.5 0. ],0
269,4,0.0,50.0,[0.5 0. ],0
269,5,0.0,50.0,[0.5 0. ],0
269,6,0.0,50.0,[0.5 0. ],0
269,7,0.0,50.0,[0.5 0. ],0
269,8,0.0,50.0,[0.5 0. ],0
269,9,0.0,50.0,[0.5 0. ],0
269,10,134.4,150.0,[0.5 0. ],1
269,11,59.9,150.0,[0.5 0. ],1
269,12,0.0,150.0,[0.5 0. ],1
269,13,0.0,150.0,[0.5 0. ],1
269,14,0.0,150.0,[0.5 0. ],1
269,15,0.0,150.0,[0.5 0. ],1
269,16,0.0,150.0,[0.5 0. ],1
269,17,0.0,150.0,[0.5 0. ],1
269,18,0.0,150.0,[0.5 0. ],1
269,19,0.0,150.0,[0.5 0. ],1
270,0,134.57600000000002,50.0,[0.4272 0.    ],0
270,1,60.4,50.0,[0.5 0. ],0
270,2,0.0,50.0,[0.5 0. ],0
270,3,0.0,50.0,[0.5 0. ],0
270,4,0.0,50.0,[0.5 0. ],0
270,5,0.0,50.0,[0.5 0. ],0
270,6,0.0,50.0,[0.5 0. ],0
270,7,0.0,50.0,[0.5 0. ],0
270,8,0.0,50.0,[0.5 0. ],0
270,9,0.0,50.0,[0.5 0. ],0
270,10,134.9,150.0,[0.5 0. ],1
270,11,60.4,150.0,[0.5 0. ],1
270,12,0.0,150.0,[0.5 0. ],1
270,13,0.0,150.0,[0.5 0. ],1
270,14,0.0,150.0,[0.5 0. ],1
270,15,0.0,150.0,[0.5 0. ],1
270,16,0.0,150.0,[0.5 0. ],1
270,17,0.0,150.0,[0.5 0. ],1
270,18,0.0,150.0,[0.5 0. ],1
270,19,0.0,150.0,[0.5 0. ],1
271,0,135.0679,50.0,[0.4272 0.    ],0
271,1,60.9,50.0,[0.5 0. ],0
271,2,0.0,50.0,[0.5 0. ],0
271,3,0.0,50.0,[0.5 0. ],0
271,4,0.0,50.0,[0.5 0. ],0
271,5,0.0,50.0,[0.5 0. ],0
271,6,0.0,50.0,[0.5 0. ],0
271,7,0.0,50.0,[0.5 0. ],0
271,8,0.0,50.0,[0.5 0. ],0
271,9,0.0,50.0,[0.5 0. ],0
271,10,135.4,150.0,[0.5 0. ],1
271,11,60.9,150.0,[0.5 0. ],1
271,12,0.0,150.0,[0.5 0. ],1
271,13,0.0,150.0,[0.5 0. ],1
271,14,0.0,150.0,[0.5 0. ],1
271,15,0.0,150.0,[0.5 0. ],1
271,16,0.0,150.0,[0.5 0. ],1
271,17,0.0,150.0,[0.5 0. ],1
271,18,0.0,150.0,[0.5 0. ],1
271,19,0.0,150.0,[0.5 0. ],1
272,0,135.55970000000002,50.0,[0.4272 0.    ],0
272,1,61.4,50.0,[0.5 0. ],0
272,2,0.0,50.0,[0.5 0. ],0
272,3,0.0,50.0,[0.5 0. ],0
272,4,0.0,50.0,[0.5 0. ],0
272,5,0.0,50.0,[0.5 0. ],0
272,6,0.0,50.0,[0.5 0. ],0
272,7,0.0,50.0,[0.5 0. ],0
272,8,0.0,50.0,[0.5 0. ],0
272,9,0.0,50.0,[0.5 0. ],0
272,10,135.9,150.0,[0.5 0. ],1
272,11,61.4,150.0,[0.5 0. ],1
272,12,0.0,150.0,[0.5 0. ],1
272,13,0.0,150.0,[0.5 0. ],1
272,14,0.0,150.0,[0.5 0. ],1
272,15,0.0,150.0,[0.5 0. ],1
272,16,0.0,150.0,[0.5 0. ],1
272,17,0.0,150.0,[0.5 0. ],1
272,18,0.0,150.0,[0.5 0. ],1
272,19,0.0,150.0,[0.5 0. ],1
273,0,136.05140000000003,50.0,[0.4272 0.    ],0
273,1,61.9,50.0,[0.5 0. ],0
273,2,0.0,50.0,[0.5 0. ],0
273,3,0.0,50.0,[0.5 0. ],0
273,4,0.0,50.0,[0.5 0. ],0
273,5,0.0,50.0,[0.5 0. ],0
273,6,0.0,50.0,[0.5 0. ],0
273,7,0.0,50.0,[0.5 0. ],0
273,8,0.0,50.0,[0.5 0. ],0
273,9,0.0,50.0,[0.5 0. ],0
273,10,136.4,150.0,[0.5 0. ],1
273,11,61.9,150.0,[0.5 0. ],1
273,12,0.0,150.0,[0.5 0. ],1
273,13,0.0,150.0,[0.5 0. ],1
273,14,0.0,150.0,[0.5 0. ],1
273,15,0.0,150.0,[0.5 0. ],1
273,16,0.0,150.0,[0.5 0. ],1
273,17,0.0,150.0,[0.5 0. ],1
273,18,0.0,150.0,[0.5 0. ],1
273,19,0.0,150.0,[0.5 0. ],1
274,0,136.54300000000003,50.0,[0.4272 0.    ],0
274,1,62.4,50.0,[0.5 0. ],0
274,2,0.0,50.0,[0.5 0. ],0
274,3,0.0,50.0,[0.5 0. ],0
274,4,0.0,50.0,[0.5 0. ],0
274,5,0.0,50.0,[0.5 0. ],0
274,6,0.0,50.0,[0.5 0. ],0
274,7,0.0,50.0,[0.5 0. ],0
274,8,0.0,50.0,[0.5 0. ],0
274,9,0.0,50.0,[0.5 0. ],0
274,10,136.9,150.0,[0.5 0. ],1
274,11,62.4,150.0,[0.5 0. ],1
274,12,0.0,150.0,[0.5 0. ],1
274,13,0.0,150.0,[0.5 0. ],1
274,14,0.0,150.0,[0.5 0. ],1
274,15,0.0,150.0,[0.5 0. ],1
274,16,0.0,150.0,[0.5 0. ],1
274,17,0.0,150.0,[0.5 0. ],1
274,18,0.0,150.0,[0.5 0. ],1
274,19,0.0,150.0,[0.5 0. ],1
275,0,137.03450000000004,50.0,[0.4272 0.    ],0
275,1,62.9,50.0,[0.5 0. ],0
275,2,0.0,50.0,[0.5 0. ],0
275,3,0.0,50.0,[0.5 0. ],0
275,4,0.0,50.0,[0.5 0. ],0
275,5,0.0,50.0,[0.5 0. ],0
275,6,0.0,50.0,[0.5 0. ],0
275,7,0.0,50.0,[0.5 0. ],0
275,8,0.0,50.0,[0.5 0. ],0
275,9,0.0,50.0,[0.5 0. ],0
275,10,137.4,150.0,[0.5 0. ],1
275,11,62.9,150.0,[0.5 0. ],1
275,12,0.0,150.0,[0.5 0. ],1
275,13,0.0,150.0,[0.5 0. ],1
275,14,0.0,150.0,[0.5 0. ],1
275,15,0.0,150.0,[0.5 0. ],1
275,16,0.0,150.0,[0.5 0. ],1
275,17,0.0,150.0,[0.5 0. ],1
275,18,0.0,150.0,[0.5 0. ],1
275,19,0.0,150.0,[0.5 0. ],1
276,0,137.52590000000004,50.0,[0.4272 0.    ],0
276,1,63.4,50.0,[0.5 0. ],0
276,2,0.0,50.0,[0.5 0. ],0
276,3,0.0,50.0,[0.5 0. ],0
276,4,0.0,50.0,[0.5 0. ],0
276,5,0.0,50.0,[0.5 0. ],0
276,6,0.0,50.0,[0.5 0. ],0
276,7,0.0,50.0,[0.5 0. ],0
276,8,0.0,50.0,[0.5 0. ],0
276,9,0.0,50.0,[0.5 0. ],0
276,10,137.9,150.0,[0.5 0. ],1
276,11,63.4,150.0,[0.5 0. ],1
276,12,0.0,150.0,[0.5 0. ],1
276,13,0.0,150.0,[0.5 0. ],1
276,14,0.0,150.0,[0.5 0. ],1
276,15,0.0,150.0,[0.5 0. ],1
276,16,0.0,150.0,[0.5 0. ],1
276,17,0.0,150.0,[0.5 0. ],1
276,18,0.0,150.0,[0.5 0. ],1
276,19,0.0,150.0,[0.5 0. ],1
277,0,138.01720000000003,50.0,[0.4272 0.    ],0
277,1,63.9,50.0,[0.5 0. ],0
277,2,0.0,50.0,[0.5 0. ],0
277,3,0.0,50.0,[0.5 0. ],0
277,4,0.0,50.0,[0.5 0. ],0
277,5,0.0,50.0,[0.5 0. ],0
277,6,0.0,50.0,[0.5 0. ],0
277,7,0.0,50.0,[0.5 0. ],0
277,8,0.0,50.0,[0.5 0. ],0
277,9,0.0,50.0,[0.5 0. ],0
277,10,138.4,150.0,[0.5 0. ],1
277,11,63.9,150.0,[0.5 0. ],1
277,12,0.0,150.0,[0.5 0. ],1
277,13,0.0,150.0,[0.5 0. ],1
277,14,0.0,150.0,[0.5 0. ],1
277,15,0.0,150.0,[0.5 0. ],1
277,16,0.0,150.0,[0.5 0. ],1
277,17,0.0,150.0,[0.5 0. ],1
277,18,0.0,150.0,[0.5 0. ],1
277,19,0.0,150.0,[0.5 0. ],1
278,0,138.50840000000002,50.0,[0.4272 0.    ],0
278,1,64.4,50.0,[0.5 0. ],0
278,2,0.0,50.0,[0.5 0. ],0
278,3,0.0,50.0,[0.5 0. ],0
278,4,0.0,50.0,[0.5 0. ],0
278,5,0.0,50.0,[0.5 0. ],0
278,6,0.0,50.0,[0.5 0. ],0
278,7,0.0,50.0,[0.5 0. ],0
278,8,0.0,50.0,[0.5 0. ],0
278,9,0.0,50.0,[0.5 0. ],0
278,10,138.9,150.0,[0.5 0. ],1
278,11,64.4,150.0,[0.5 0. ],1
278,12,0.0,150.0,[0.5 0. ],1
278,13,0.0,150.0,[0.5 0. ],1
278,14,0.0,150.0,[0.5 0. ],1
278,15,0.0,150.0,[0.5 0. ],1
278,16,0.0,150.0,[0.5 0. ],1
278,17,0.0,150.0,[0.5 0. ],1
278,18,0.0,150.0,[0.5 0. ],1
278,19,0.0,150.0,[0.5 0. ],1
279,0,138.9995,50.0,[0.4272 0.    ],0
279,1,64.9,50.0,[0.5 0. ],0
279,2,0.0,50.0,[0.5 0. ],0
279,3,0.0,50.0,[0.5 0. ],0
279,4,0.0,50.0,[0.5 0. ],0
279,5,0.0,50.0,[0.5 0. ],0
279,6,0.0,50.0,[0.5 0. ],0
279,7,0.0,50.0,[0.5 0. ],0
279,8,0.0,50.0,[0.5 0. ],0
279,9,0.0,50.0,[0.5 0. ],0
279,10,139.4,150.0,[0.5 0. ],1
279,11,64.9,150.0,[0.5 0. ],1
279,12,0.0,150.0,[0.5 0. ],1
279,13,0.0,150.0,[0.5 0. ],1
279,14,0.0,150.0,[0.5 0. ],1
279,15,0.0,150.0,[0.5 0. ],1
279,16,0.0,150.0,[0.5 0. ],1
279,17,0.0,150.0,[0.5 0. ],1
279,18,0.0,150.0,[0.5 0. ],1
279,19,0.0,150.0,[0.5 0. ],1
280,0,139.49050000000003,50.0,[0.4272 0.    ],0
280,1,65.4,50.0,[0.5 0. ],0
280,2,0.0,50.0,[0.5 0. ],0
280,3,0.0,50.0,[0.5 0. ],0
280,4,0.0,50.0,[0.5 0. ],0
280,5,0.0,50.0,[0.5 0. ],0
280,6,0.0,50.0,[0.5 0. ],0
280,7,0.0,50.0,[0.5 0. ],0
280,8,0.0,50.0,[0.5 0. ],0
280,9,0.0,50.0,[0.5 0. ],0
280,10,139.9,150.0,[0.5 0. ],1
280,11,65.4,150.0,[0.5 0. ],1
280,12,0.0,150.0,[0.5 0. ],1
280,13,0.0,150.0,[0.5 0. ],1
280,14,0.0,150.0,[0.5 0. ],1
280,15,0.0,150.0,[0.5 0. ],1
280,16,0.0,150.0,[0.5 0. ],1
280,17,0.0,150.0,[0.5 0. ],1
280,18,0.0,150.0,[0.5 0. ],1
280,19,0.0,150.0,[0.5 0. ],1
281,0,139.98140000000004,50.0,[0.4272 0.    ],0
281,1,65.9,50.0,[0.5 0. ],0
281,2,0.0,50.0,[0.5 0. ],0
281,3,0.0,50.0,[0.5 0. ],0
281,4,0.0,50.0,[0.5 0. ],0
281,5,0.0,50.0,[0.5 0. ],0
281,6,0.0,50.0,[0.5 0. ],0
281,7,0.0,50.0,[0.5 0. ],0
281,8,0.0,50.0,[0.5 0. ],0
281,9,0.0,50.0,[0.5 0. ],0
281,10,140.4,150.0,[0.5 0. ],1
281,11,65.9,150.0,[0.5 0. ],1
281,12,0.0,150.0,[0.5 0. ],1
281,13,0.0,150.0,[0.5 0. ],1
281,14,0.0,150.0,[0.5 0. ],1
281,15,0.0,150.0,[0.5 0. ],1
281,16,0.0,150.0,[0.5 0. ],1
281,17,0.0,150.0,[0.5 0. ],1
281,18,0.0,150.0,[0.5 0. ],1
281,19,0.0,150.0,[0.5 0. ],1
282,0,140.47220000000004,50.0,[0.4272 0.    ],0
282,1,66.4,50.0,[0.5 0. ],0
282,2,0.0,50.0,[0.5 0. ],0
282,3,0.0,50.0,[0.5 0. ],0
282,4,0.0,50.0,[0.5 0. ],0
282,5,0.0,50.0,[0.5 0. ],0
282,6,0.0,50.0,[0.5 0. ],0
282,7,0.0,50.0,[0.5 0. ],0
282,8,0.0,50.0,[0.5 0. ],0
282,9,0.0,50.0,[0.5 0. ],0
282,10,140.9,150.0,[0.5 0. ],1
282,11,66.4,150.0,[0.5 0. ],1
282,12,0.0,150.0,[0.5 0. ],1
282,13,0.0,150.0,[0.5 0. ],1
282,14,0.0,150.0,[0.5 0. ],1
282,15,0.0,150.0,[0.5 0. ],1
282,16,0.0,150.0,[0.5 0. ],1
282,17,0.0,150.0,[0.5 0. ],1
282,18,0.0,150.0,[0.5 0. ],1
282,19,0.0,150.0,[0.5 0. ],1
283,0,140.96290000000005,50.0,[0.4272 0.    ],0
283,1,66.9,50.0,[0.5 0. ],0
283,2,0.0,50.0,[0.5 0. ],0
283,3,0.0,50.0,[0.5 0. ],0
283,4,0.0,50.0,[0.5 0. ],0
283,5,0.0,50.0,[0.5 0. ],0
283,6,0.0,50.0,[0.5 0. ],0
283,7,0.0,50.0,[0.5 0. ],0
283,8,0.0,50.0,[0.5 0. ],0
283,9,0.0,50.0,[0.5 0. ],0
283,10,141.4,150.0,[0.5 0. ],1
283,11,66.9,150.0,[0.5 0. ],1
283,12,0.0,150.0,[0.5 0. ],1
283,13,0.0,150.0,[0.5 0. ],1
283,14,0.0,150.0,[0.5 0. ],1
283,15,0.0,150.0,[0.5 0. ],1
283,16,0.0,150.0,[0.5 0. ],1
283,17,0.0,150.0,[0.5 0. ],1
283,18,0.0,150.0,[0.5 0. ],1
283,19,0.0,150.0,[0.5 0. ],1
284,0,141.45350000000005,50.0,[0.4272 0.    ],0
284,1,67.4,50.0,[0.5 0. ],0
284,2,0.0,50.0,[0.5 0. ],0
284,3,0.0,50.0,[0.5 0. ],0
284,4,0.0,50.0,[0.5 0. ],0
284,5,0.0,50.0,[0.5 0. ],0
284,6,0.0,50.0,[0.5 0. ],0
284,7,0.0,50.0,[0.5 0. ],0
284,8,0.0,50.0,[0.5 0. ],0
284,9,0.0,50.0,[0.5 0. ],0
284,10,141.9,150.0,[0.5 0. ],1
284,11,67.4,150.0,[0.5 0. ],1
284,12,0.0,150.0,[0.5 0. ],1
284,13,0.0,150.0,[0.5 0. ],1
284,14,0.0,150.0,[0.5 0. ],1
284,15,0.0,150.0,[0.5 0. ],1
284,16,0.0,150.0,[0.5 0. ],1
284,17,0.0,150.0,[0.5 0. ],1
284,18,0.0,150.0,[0.5 0. ],1
284,19,0.0,150.0,[0.5 0. ],1
285,0,141.94400000000005,50.0,[0.4272 0.    ],0
285,1,67.9,50.0,[0.5 0. ],0
285,2,0.0,50.0,[0.5 0. ],0
285,3,0.0,50.0,[0.5 0. ],0
285,4,0.0,50.0,[0.5 0. ],0
285,5,0.0,50.0,[0.5 0. ],0
285,6,0.0,50.0,[0.5 0. ],0
285,7,0.0,50.0,[0.5 0. ],0
285,8,0.0,50.0,[0.5 0. ],0
285,9,0.0,50.0,[0.5 0. ],0
285,10,142.4,150.0,[0.5 0. ],1
285,11,67.9,150.0,[0.5 0. ],1
285,12,0.0,150.0,[0.5 0. ],1
285,13,0.0,150.0,[0.5 0. ],1
285,14,0.0,150.0,[0.5 0. ],1
285,15,0.0,150.0,[0.5 0. ],1
285,16,0.0,150.0,[0.5 0. ],1
285,17,0.0,150.0,[0.5 0. ],1
285,18,0.0,150.0,[0.5 0. ],1
285,19,0.0,150.0,[0.5 0. ],1
286,0,142.43440000000004,50.0,[0.4272 0.    ],0
286,1,68.4,50.0,[0.5 0. ],0
286,2,0.0,50.0,[0.5 0. ],0
286,3,0.0,50.0,[0.5 0. ],0
286,4,0.0,50.0,[0.5 0. ],0
286,5,0.0,50.0,[0.5 0. ],0
286,6,0.0,50.0,[0.5 0. ],0
