Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
973,13,261.9,150.0,[0.5 0. ],1,True
973,14,186.9,150.0,[0.5 0. ],1,True
973,15,111.9,150.0,[0.5 0. ],1,True
973,16,36.9,150.0,[0.5 0. ],1,True
973,17,0.0,150.0,[0.5 0. ],1,False
973,18,0.0,150.0,[0.5 0. ],1,False
973,19,0.0,150.0,[0.5 0. ],1,False
974,0,486.9,50.0,[0.329 0.   ],0,True
974,1,412.4,50.0,[0.5 0. ],0,True
974,2,337.4,50.0,[0.5 0. ],0,True
974,3,262.4,50.0,[0.5 0. ],0,True
974,4,187.4,50.0,[0.5 0. ],0,True
974,5,112.4,50.0,[0.5 0. ],0,True
974,6,37.4,50.0,[0.5 0. ],0,True
974,7,0.0,50.0,[0.5 0. ],0,False
974,8,0.0,50.0,[0.5 0. ],0,False
974,9,0.0,50.0,[0.5 0. ],0,False
974,10,425.7839999999923,150.0,[0.412 0.   ],1,True
974,11,385.42415673255664,150.0,[0.5 0. ],1,True
974,12,337.3999998777846,150.0,[0.5 0. ],1,True
974,13,262.4,150.0,[0.5 0. ],1,True
974,14,187.4,150.0,[0.5 0. ],1,True
974,15,112.4,150.0,[0.5 0. ],1,True
974,16,37.4,150.0,[0.5 0. ],1,True
974,17,0.0,150.0,[0.5 0. ],1,False
974,18,0.0,150.0,[0.5 0. ],1,False
974,19,0.0,150.0,[0.5 0. ],1,False
975,0,487.4,50.0,[0.329 0.   ],0,True
975,1,412.9,50.0,[0.5 0. ],0,True
975,2,337.9,50.0,[0.5 0. ],0,True
975,3,262.9,50.0,[0.5 0. ],0,True
975,4,187.9,50.0,[0.5 0. ],0,True
975,5,112.9,50.0,[0.5 0. ],0,True
975,6,37.9,50.0,[0.5 0. ],0,True
975,7,0.0,50.0,[0.5 0. ],0,False
975,8,0.0,50.0,[0.5 0. ],0,False
975,9,0.0,50.0,[0.5 0. ],0,False
975,10,426.1959999999923,150.0,[0.412 0.   ],1,True
975,11,385.8361567325566,150.0,[0.5 0. ],1,True
975,12,337.8999998542657,150.0,[0.5 0. ],1,True
975,13,262.9,150.0,[0.5 0. ],1,True
975,14,187.9,150.0,[0.5 0. ],1,True
975,15,112.9,150.0,[0.5 0. ],1,True
975,16,37.9,150.0,[0.5 0. ],1,True
975,17,0.0,150.0,[0.5 0. ],1,False
975,18,0.0,150.0,[0.5 0. ],1,False
975,19,0.0,150.0,[0.5 0. ],1,False
976,0,487.9,50.0,[0.329 0.   ],0,True
976,1,413.4,50.0,[0.5 0. ],0,True
976,2,338.4,50.0,[0.5 0. ],0,True
976,3,263.4,50.0,[0.5 0. ],0,True
976,4,188.4,50.0,[0.5 0. ],0,True
976,5,113.4,50.0,[0.5 0. ],0,True
976,6,38.4,50.0,[0.5 0. ],0,True
976,7,0.0,50.0,[0.5 0. ],0,False
976,8,0.0,50.0,[0.5 0. ],0,False
976,9,0.0,50.0,[0.5 0. ],0,False
976,10,426.6079999999923,150.0,[0.412 0.   ],1,True
976,11,386.2481567325566,150.0,[0.5 0. ],1,True
976,12,338.39999982622084,150.0,[0.5 0. ],1,True
976,13,263.4,150.0,[0.5 0. ],1,True
976,14,188.4,150.0,[0.5 0. ],1,True
976,15,113.4,150.0,[0.5 0. ],1,True
976,16,38.4,150.0,[0.5 0. ],1,True
976,17,0.0,150.0,[0.5 0. ],1,False
976,18,0.0,150.0,[0.5 0. ],1,False
976,19,0.0,150.0,[0.5 0. ],1,False
977,0,488.4,50.0,[0.329 0.   ],0,True
977,1,413.9,50.0,[0.5 0. ],0,True
977,2,338.9,50.0,[0.5 0. ],0,True
977,3,263.9,50.0,[0.5 0. ],0,True
977,4,188.9,50.0,[0.5 0. ],0,True
977,5,113.9,50.0,[0.5 0. ],0,True
977,6,38.9,50.0,[0.5 0. ],0,True
977,7,0.0,50.0,[0.5 0. ],0,False
977,8,0.0,50.0,[0.5 0. ],0,False
977,9,0.0,50.0,[0.5 0. ],0,False
977,10,427.01999999999225,150.0,[0.412 0.   ],1,True
977,11,386.6601567325566,150.0,[0.5 0. ],1,True
977,12,338.8999997927791,150.0,[0.5 0. ],1,True
977,13,263.9,150.0,[0.5 0. ],1,True
977,14,188.9,150.0,[0.5 0. ],1,True
977,15,113.9,150.0,[0.5 0. ],1,True
977,16,38.9,150.0,[0.5 0. ],1,True
977,17,0.0,150.0,[0.5 0. ],1,False
977,18,0.0,150.0,[0.5 0. ],1,False
977,19,0.0,150.0,[0.5 0. ],1,False
978,0,488.9,50.0,[0.329 0.   ],0,True
978,1,414.4,50.0,[0.5 0. ],0,True
978,2,339.4,50.0,[0.5 0. ],0,True
978,3,264.4,50.0,[0.5 0. ],0,True
978,4,189.4,50.0,[0.5 0. ],0,True
978,5,114.4,50.0,[0.5 0. ],0,True
978,6,39.4,50.0,[0.5 0. ],0,True
978,7,0.0,50.0,[0.5 0. ],0,False
978,8,0.0,50.0,[0.5 0. ],0,False
978,9,0.0,50.0,[0.5 0. ],0,False
978,10,427.43199999999223,150.0,[0.412 0.   ],1,True
978,11,387.07215673255655,150.0,[0.5 0. ],1,True
978,12,339.3999997529019,150.0,[0.5 0. ],1,True
978,13,264.4,150.0,[0.5 0. ],1,True
978,14,189.4,150.0,[0.5 0. ],1,True
978,15,114.4,150.0,[0.5 0. ],1,True
978,16,39.4,150.0,[0.5 0. ],1,True
978,17,0.0,150.0,[0.5 0. ],1,False
978,18,0.0,150.0,[0.5 0. ],1,False
978,19,0.0,150.0,[0.5 0. ],1,False
979,0,489.4,50.0,[0.329 0.   ],0,True
979,1,414.9,50.0,[0.5 0. ],0,True
979,2,339.9,50.0,[0.5 0. ],0,True
979,3,264.9,50.0,[0.5 0. ],0,True
979,4,189.9,50.0,[0.5 0. ],0,True
979,5,114.9,50.0,[0.5 0. ],0,True
979,6,39.9,50.0,[0.5 0. ],0,True
979,7,0.0,50.0,[0.5 0. ],0,False
979,8,0.0,50.0,[0.5 0. ],0,False
979,9,0.0,50.0,[0.5 0. ],0,False
979,10,427.8439999999922,150.0,[0.412 0.   ],1,True
979,11,387.4841567325565,150.0,[0.5 0. ],1,True
979,12,339.8999997053508,150.0,[0.5 0. ],1,True
979,13,264.9,150.0,[0.5 0. ],1,True
979,14,189.9,150.0,[0.5 0. ],1,True
979,15,114.9,150.0,[0.5 0. ],1,True
979,16,39.9,150.0,[0.5 0. ],1,True
979,17,0.0,150.0,[0.5 0. ],1,False
979,18,0.0,150.0,[0.5 0. ],1,False
979,19,0.0,150.0,[0.5 0. ],1,False
980,0,489.9,50.0,[0.329 0.   ],0,True
980,1,415.4,50.0,[0.5 0. ],0,True
980,2,340.4,50.0,[0.5 0. ],0,True
980,3,265.4,50.0,[0.5 0. ],0,True
980,4,190.4,50.0,[0.5 0. ],0,True
980,5,115.4,50.0,[0.5 0. ],0,True
980,6,40.4,50.0,[0.5 0. ],0,True
980,7,0.0,50.0,[0.5 0. ],0,False
980,8,0.0,50.0,[0.5 0. ],0,False
980,9,0.0,50.0,[0.5 0. ],0,False
980,10,428.2559999999922,150.0,[0.412 0.   ],1,True
980,11,387.8961567325565,150.0,[0.5 0. ],1,True
980,12,340.3999996486491,150.0,[0.5 0. ],1,True
980,13,265.4,150.0,[0.5 0. ],1,True
980,14,190.4,150.0,[0.5 0. ],1,True
980,15,115.4,150.0,[0.5 0. ],1,True
980,16,40.4,150.0,[0.5 0. ],1,True
980,17,0.0,150.0,[0.5 0. ],1,False
980,18,0.0,150.0,[0.5 0. ],1,False
980,19,0.0,150.0,[0.5 0. ],1,False
981,0,490.4,50.0,[0.329 0.   ],0,True
981,1,415.9,50.0,[0.5 0. ],0,True
981,2,340.9,50.0,[0.5 0. ],0,True
981,3,265.9,50.0,[0.5 0. ],0,True
981,4,190.9,50.0,[0.5 0. ],0,True
981,5,115.9,50.0,[0.5 0. ],0,True
981,6,40.9,50.0,[0.5 0. ],0,True
981,7,0.0,50.0,[0.5 0. ],0,False
981,8,0.0,50.0,[0.5 0. ],0,False
981,9,0.0,50.0,[0.5 0. ],0,False
981,10,428.66799999999216,150.0,[0.412 0.   ],1,True
981,11,388.3081567325565,150.0,[0.5 0. ],1,True
981,12,340.89999958103584,150.0,[0.5 0. ],1,True
981,13,265.9,150.0,[0.5 0. ],1,True
981,14,190.9,150.0,[0.5 0. ],1,True
981,15,115.9,150.0,[0.5 0. ],1,True
981,16,40.9,150.0,[0.5 0. ],1,True
981,17,0.0,150.0,[0.5 0. ],1,False
981,18,0.0,150.0,[0.5 0. ],1,False
981,19,0.0,150.0,[0.5 0. ],1,False
982,0,490.9,50.0,[0.329 0.   ],0,True
982,1,416.4,50.0,[0.5 0. ],0,True
982,2,341.4,50.0,[0.5 0. ],0,True
982,3,266.4,50.0,[0.5 0. ],0,True
982,4,191.4,50.0,[0.5 0. ],0,True
982,5,116.4,50.0,[0.5 0. ],0,True
982,6,41.4,50.0,[0.5 0. ],0,True
982,7,0.0,50.0,[0.5 0. ],0,False
982,8,0.0,50.0,[0.5 0. ],0,False
982,9,0.0,50.0,[0.5 0. ],0,False
982,10,429.07999999999214,150.0,[0.412 0.   ],1,True
982,11,388.72015673255646,150.0,[0.5 0. ],1,True
982,12,341.39999950041124,150.0,[0.5 0. ],1,True
982,13,266.4,150.0,[0.5 0. ],1,True
982,14,191.4,150.0,[0.5 0. ],1,True
982,15,116.4,150.0,[0.5 0. ],1,True
982,16,41.4,150.0,[0.5 0. ],1,True
982,17,0.0,150.0,[0.5 0. ],1,False
982,18,0.0,150.0,[0.5 0. ],1,False
982,19,0.0,150.0,[0.5 0. ],1,False
983,0,491.4,50.0,[0.329 0.   ],0,True
983,1,416.9,50.0,[0.5 0. ],0,True
983,2,341.9,50.0,[0.5 0. ],0,True
983,3,266.9,50.0,[0.5 0. ],0,True
983,4,191.9,50.0,[0.5 0. ],0,True
983,5,116.9,50.0,[0.5 0. ],0,True
983,6,41.9,50.0,[0.5 0. ],0,True
983,7,0.0,50.0,[0.5 0. ],0,False
983,8,0.0,50.0,[0.5 0. ],0,False
983,9,0.0,50.0,[0.5 0. ],0,False
983,10,429.4919999999921,150.0,[0.412 0.   ],1,True
983,11,389.13215673255644,150.0,[0.5 0. ],1,True
983,12,341.8999994042714,150.0,[0.5 0. ],1,True
983,13,266.9,150.0,[0.5 0. ],1,True
983,14,191.9,150.0,[0.5 0. ],1,True
983,15,116.9,150.0,[0.5 0. ],1,True
983,16,41.9,150.0,[0.5 0. ],1,True
983,17,0.0,150.0,[0.5 0. ],1,False
983,18,0.0,150.0,[0.5 0. ],1,False
983,19,0.0,150.0,[0.5 0. ],1,False
984,0,491.9,50.0,[0.329 0.   ],0,True
984,1,417.4,50.0,[0.5 0. ],0,True
984,2,342.4,50.0,[0.5 0. ],0,True
984,3,267.4,50.0,[0.5 0. ],0,True
984,4,192.4,50.0,[0.5 0. ],0,True
984,5,117.4,50.0,[0.5 0. ],0,True
984,6,42.4,50.0,[0.5 0. ],0,True
984,7,0.0,50.0,[0.5 0. ],0,False
984,8,0.0,50.0,[0.5 0. ],0,False
984,9,0.0,50.0,[0.5 0. ],0,False
984,10,429.9039999999921,150.0,[0.412 0.   ],1,True
984,11,389.5441567325564,150.0,[0.5 0. ],1,True
984,12,342.3999992896306,150.0,[0.5 0. ],1,True
984,13,267.4,150.0,[0.5 0. ],1,True
984,14,192.4,150.0,[0.5 0. ],1,True
984,15,117.4,150.0,[0.5 0. ],1,True
984,16,42.4,150.0,[0.5 0. ],1,True
984,17,0.0,150.0,[0.5 0. ],1,False
984,18,0.0,150.0,[0.5 0. ],1,False
984,19,0.0,150.0,[0.5 0. ],1,False
985,0,492.4,50.0,[0.329 0.   ],0,True
985,1,417.9,50.0,[0.5 0. ],0,True
985,2,342.9,50.0,[0.5 0. ],0,True
985,3,267.9,50.0,[0.5 0. ],0,True
985,4,192.9,50.0,[0.5 0. ],0,True
985,5,117.9,50.0,[0.5 0. ],0,True
985,6,42.9,50.0,[0.5 0. ],0,True
985,7,0.0,50.0,[0.5 0. ],0,False
985,8,0.0,50.0,[0.5 0. ],0,False
985,9,0.0,50.0,[0.5 0. ],0,False
985,10,430.3159999999921,150.0,[0.412 0.   ],1,True
985,11,389.9561567325564,150.0,[0.5 0. ],1,True
985,12,342.8999991529286,150.0,[0.5 0. ],1,True
985,13,267.9,150.0,[0.5 0. ],1,True
985,14,192.9,150.0,[0.5 0. ],1,True
985,15,117.9,150.0,[0.5 0. ],1,True
985,16,42.9,150.0,[0.5 0. ],1,True
985,17,0.0,150.0,[0.5 0. ],1,False
985,18,0.0,150.0,[0.5 0. ],1,False
985,19,0.0,150.0,[0.5 0. ],1,False
986,0,492.9,50.0,[0.329 0.   ],0,True
986,1,418.4,50.0,[0.5 0. ],0,True
986,2,343.4,50.0,[0.5 0. ],0,True
986,3,268.4,50.0,[0.5 0. ],0,True
986,4,193.4,50.0,[0.5 0. ],0,True
986,5,118.4,50.0,[0.5 0. ],0,True
986,6,43.4,50.0,[0.5 0. ],0,True
986,7,0.0,50.0,[0.5 0. ],0,False
986,8,0.0,50.0,[0.5 0. ],0,False
986,9,0.0,50.0,[0.5 0. ],0,False
986,10,430.72799999999205,150.0,[0.412 0.   ],1,True
986,11,390.3681567325564,150.0,[0.5 0. ],1,True
986,12,343.39999898992,150.0,[0.5 0. ],1,True
986,13,268.4,150.0,[0.5 0. ],1,True
986,14,193.4,150.0,[0.5 0. ],1,True
986,15,118.4,150.0,[0.5 0. ],1,True
986,16,43.4,150.0,[0.5 0. ],1,True
986,17,0.0,150.0,[0.5 0. ],1,False
986,18,0.0,150.0,[0.5 0. ],1,False
986,19,0.0,150.0,[0.5 0. ],1,False
987,0,493.4,50.0,[0.329 0.   ],0,True
987,1,418.9,50.0,[0.5 0. ],0,True
987,2,343.9,50.0,[0.5 0. ],0,True
987,3,268.9,50.0,[0.5 0. ],0,True
987,4,193.9,50.0,[0.5 0. ],0,True
987,5,118.9,50.0,[0.5 0. ],0,True
987,6,43.9,50.0,[0.5 0. ],0,True
987,7,0.0,50.0,[0.5 0. ],0,False
987,8,0.0,50.0,[0.5 0. ],0,False
987,9,0.0,50.0,[0.5 0. ],0,False
987,10,431.139999999992,150.0,[0.412 0.   ],1,True
987,11,390.78015673255635,150.0,[0.5 0. ],1,True
987,12,343.8999987955424,150.0,[0.5 0. ],1,True
987,13,268.9,150.0,[0.5 0. ],1,True
987,14,193.9,150.0,[0.5 0. ],1,True
987,15,118.9,150.0,[0.5 0. ],1,True
987,16,43.9,150.0,[0.5 0. ],1,True
987,17,0.0,150.0,[0.5 0. ],1,False
987,18,0.0,150.0,[0.5 0. ],1,False
987,19,0.0,150.0,[0.5 0. ],1,False
988,0,493.9,50.0,[0.329 0.   ],0,True
988,1,419.4,50.0,[0.5 0. ],0,True
988,2,344.4,50.0,[0.5 0. ],0,True
988,3,269.4,50.0,[0.5 0. ],0,True
988,4,194.4,50.0,[0.5 0. ],0,True
988,5,119.4,50.0,[0.5 0. ],0,True
988,6,44.4,50.0,[0.5 0. ],0,True
988,7,0.0,50.0,[0.5 0. ],0,False
988,8,0.0,50.0,[0.5 0. ],0,False
988,9,0.0,50.0,[0.5 0. ],0,False
988,10,431.551999999992,150.0,[0.412 0.   ],1,True
988,11,391.1921567325563,150.0,[0.5 0. ],1,True
988,12,344.3999985637592,150.0,[0.5 0. ],1,True
988,13,269.4,150.0,[0.5 0. ],1,True
988,14,194.4,150.0,[0.5 0. ],1,True
988,15,119.4,150.0,[0.5 0. ],1,True
988,16,44.4,150.0,[0.5 0. ],1,True
988,17,0.0,150.0,[0.5 0. ],1,False
988,18,0.0,150.0,[0.5 0. ],1,False
988,19,0.0,150.0,[0.5 0. ],1,False
989,0,494.4,50.0,[0.329 0.   ],0,True
989,1,419.9,50.0,[0.5 0. ],0,True
989,2,344.9,50.0,[0.5 0. ],0,True
989,3,269.9,50.0,[0.5 0. ],0,True
989,4,194.9,50.0,[0.5 0. ],0,True
989,5,119.9,50.0,[0.5 0. ],0,True
989,6,44.9,50.0,[0.5 0. ],0,True
989,7,0.0,50.0,[0.5 0. ],0,False
989,8,0.0,50.0,[0.5 0. ],0,False
989,9,0.0,50.0,[0.5 0. ],0,False
989,10,431.963999999992,150.0,[0.412 0.   ],1,True
989,11,391.6041567325563,150.0,[0.5 0. ],1,True
989,12,344.8999982873723,150.0,[0.5 0. ],1,True
989,13,269.9,150.0,[0.5 0. ],1,True
989,14,194.9,150.0,[0.5 0. ],1,True
989,15,119.9,150.0,[0.5 0. ],1,True
989,16,44.9,150.0,[0.5 0. ],1,True
989,17,0.0,150.0,[0.5 0. ],1,False
989,18,0.0,150.0,[0.5 0. ],1,False
989,19,0.0,150.0,[0.5 0. ],1,False
990,0,494.9,50.0,[0.329 0.   ],0,True
990,1,420.4,50.0,[0.5 0. ],0,True
990,2,345.4,50.0,[0.5 0. ],0,True
990,3,270.4,50.0,[0.5 0. ],0,True
990,4,195.4,50.0,[0.5 0. ],0,True
990,5,120.4,50.0,[0.5 0. ],0,True
990,6,45.4,50.0,[0.5 0. ],0,True
990,7,0.0,50.0,[0.5 0. ],0,False
990,8,0.0,50.0,[0.5 0. ],0,False
990,9,0.0,50.0,[0.5 0. ],0,False
990,10,432.37599999999196,150.0,[0.412 0.   ],1,True
990,11,392.0161567325563,150.0,[0.5 0. ],1,True
990,12,345.39999795779823,150.0,[0.5 0. ],1,True
990,13,270.4,150.0,[0.5 0. ],1,True
990,14,195.4,150.0,[0.5 0. ],1,True
990,15,120.4,150.0,[0.5 0. ],1,True
990,16,45.4,150.0,[0.5 0. ],1,True
990,17,0.0,150.0,[0.5 0. ],1,False
990,18,0.0,150.0,[0.5 0. ],1,False
990,19,0.0,150.0,[0.5 0. ],1,False
991,0,495.4,50.0,[0.329 0.   ],0,True
991,1,420.9,50.0,[0.5 0. ],0,True
991,2,345.9,50.0,[0.5 0. ],0,True
991,3,270.9,50.0,[0.5 0. ],0,True
991,4,195.9,50.0,[0.5 0. ],0,True
991,5,120.9,50.0,[0.5 0. ],0,True
991,6,45.9,50.0,[0.5 0. ],0,True
991,7,0.0,50.0,[0.5 0. ],0,False
991,8,0.0,50.0,[0.5 0. ],0,False
991,9,0.0,50.0,[0.5 0. ],0,False
991,10,432.78799999999194,150.0,[0.412 0.   ],1,True
991,11,392.42815673255626,150.0,[0.5 0. ],1,True
991,12,345.8999975648019,150.0,[0.5 0. ],1,True
991,13,270.9,150.0,[0.5 0. ],1,True
991,14,195.9,150.0,[0.5 0. ],1,True
991,15,120.9,150.0,[0.5 0. ],1,True
991,16,45.9,150.0,[0.5 0. ],1,True
991,17,0.0,150.0,[0.5 0. ],1,False
991,18,0.0,150.0,[0.5 0. ],1,False
991,19,0.0,150.0,[0.5 0. ],1,False
992,0,495.9,50.0,[0.329 0.   ],0,True
992,1,421.4,50.0,[0.5 0. ],0,True
992,2,346.4,50.0,[0.5 0. ],0,True
992,3,271.4,50.0,[0.5 0. ],0,True
992,4,196.4,50.0,[0.5 0. ],0,True
992,5,121.4,50.0,[0.5 0. ],0,True
992,6,46.4,50.0,[0.5 0. ],0,True
992,7,0.0,50.0,[0.5 0. ],0,False
992,8,0.0,50.0,[0.5 0. ],0,False
992,9,0.0,50.0,[0.5 0. ],0,False
992,10,433.1999999999919,150.0,[0.412 0.   ],1,True
992,11,392.84015673255624,150.0,[0.5 0. ],1,True
992,12,346.39999709617854,150.0,[0.5 0. ],1,True
992,13,271.4,150.0,[0.5 0. ],1,True
992,14,196.4,150.0,[0.5 0. ],1,True
992,15,121.4,150.0,[0.5 0. ],1,True
992,16,46.4,150.0,[0.5 0. ],1,True
992,17,0.0,150.0,[0.5 0. ],1,False
992,18,0.0,150.0,[0.5 0. ],1,False
992,19,0.0,150.0,[0.5 0. ],1,False
993,0,496.4,50.0,[0.329 0.   ],0,True
993,1,421.9,50.0,[0.5 0. ],0,True
993,2,346.9,50.0,[0.5 0. ],0,True
993,3,271.9,50.0,[0.5 0. ],0,True
993,4,196.9,50.0,[0.5 0. ],0,True
993,5,121.9,50.0,[0.5 0. ],0,True
993,6,46.9,50.0,[0.5 0. ],0,True
993,7,0.0,50.0,[0.5 0. ],0,False
993,8,0.0,50.0,[0.5 0. ],0,False
993,9,0.0,50.0,[0.5 0. ],0,False
993,10,433.6119999999919,150.0,[0.412 0.   ],1,True
993,11,393.2521567325562,150.0,[0.5 0. ],1,True
993,12,346.8999965373748,150.0,[0.5 0. ],1,True
993,13,271.9,150.0,[0.5 0. ],1,True
993,14,196.9,150.0,[0.5 0. ],1,True
993,15,121.9,150.0,[0.5 0. ],1,True
993,16,46.9,150.0,[0.5 0. ],1,True
993,17,0.0,150.0,[0.5 0. ],1,False
993,18,0.0,150.0,[0.5 0. ],1,False
993,19,0.0,150.0,[0.5 0. ],1,False
994,0,496.9,50.0,[0.329 0.   ],0,True
994,1,422.4,50.0,[0.5 0. ],0,True
994,2,347.4,50.0,[0.5 0. ],0,True
994,3,272.4,50.0,[0.5 0. ],0,True
994,4,197.4,50.0,[0.5 0. ],0,True
994,5,122.4,50.0,[0.5 0. ],0,True
994,6,47.4,50.0,[0.5 0. ],0,True
994,7,0.0,50.0,[0.5 0. ],0,False
994,8,0.0,50.0,[0.5 0. ],0,False
994,9,0.0,50.0,[0.5 0. ],0,False
994,10,434.0239999999919,150.0,[0.412 0.   ],1,True
994,11,393.6641567325562,150.0,[0.5 0. ],1,True
994,12,347.3999958710369,150.0,[0.5 0. ],1,True
994,13,272.4,150.0,[0.5 0. ],1,True
994,14,197.4,150.0,[0.5 0. ],1,True
994,15,122.4,150.0,[0.5 0. ],1,True
994,16,47.4,150.0,[0.5 0. ],1,True
994,17,0.0,150.0,[0.5 0. ],1,False
994,18,0.0,150.0,[0.5 0. ],1,False
994,19,0.0,150.0,[0.5 0. ],1,False
995,0,497.4,50.0,[0.329 0.   ],0,True
995,1,422.9,50.0,[0.5 0. ],0,True
995,2,347.9,50.0,[0.5 0. ],0,True
995,3,272.9,50.0,[0.5 0. ],0,True
995,4,197.9,50.0,[0.5 0. ],0,True
995,5,122.9,50.0,[0.5 0. ],0,True
995,6,47.9,50.0,[0.5 0. ],0,True
995,7,0.0,50.0,[0.5 0. ],0,False
995,8,0.0,50.0,[0.5 0. ],0,False
995,9,0.0,50.0,[0.5 0. ],0,False
995,10,434.43599999999185,150.0,[0.412 0.   ],1,True
995,11,394.07615673255617,150.0,[0.5 0. ],1,True
995,12,347.89999507647144,150.0,[0.5 0. ],1,True
995,13,272.9,150.0,[0.5 0. ],1,True
995,14,197.9,150.0,[0.5 0. ],1,True
995,15,122.9,150.0,[0.5 0. ],1,True
995,16,47.9,150.0,[0.5 0. ],1,True
995,17,0.0,150.0,[0.5 0. ],1,False
995,18,0.0,150.0,[0.5 0. ],1,False
995,19,0.0,150.0,[0.5 0. ],1,False
996,0,497.9,50.0,[0.329 0.   ],0,True
996,1,423.4,50.0,[0.5 0. ],0,True
996,2,348.4,50.0,[0.5 0. ],0,True
996,3,273.4,50.0,[0.5 0. ],0,True
996,4,198.4,50.0,[0.5 0. ],0,True
996,5,123.4,50.0,[0.5 0. ],0,True
996,6,48.4,50.0,[0.5 0. ],0,True
996,7,0.0,50.0,[0.5 0. ],0,False
996,8,0.0,50.0,[0.5 0. ],0,False
996,9,0.0,50.0,[0.5 0. ],0,False
996,10,434.8479999999918,150.0,[0.412 0.   ],1,True
996,11,394.48815673255615,150.0,[0.5 0. ],1,True
996,12,348.3999941290032,150.0,[0.5 0. ],1,True
996,13,273.4,150.0,[0.5 0. ],1,True
996,14,198.4,150.0,[0.5 0. ],1,True
996,15,123.4,150.0,[0.5 0. ],1,True
996,16,48.4,150.0,[0.5 0. ],1,True
996,17,0.0,150.0,[0.5 0. ],1,False
996,18,0.0,150.0,[0.5 0. ],1,False
996,19,0.0,150.0,[0.5 0. ],1,False
997,0,498.4,50.0,[0.329 0.   ],0,True
997,1,423.9,50.0,[0.5 0. ],0,True
997,2,348.9,50.0,[0.5 0. ],0,True
997,3,273.9,50.0,[0.5 0. ],0,True
997,4,198.9,50.0,[0.5 0. ],0,True
997,5,123.9,50.0,[0.5 0. ],0,True
997,6,48.9,50.0,[0.5 0. ],0,True
997,7,0.0,50.0,[0.5 0. ],0,False
997,8,0.0,50.0,[0.5 0. ],0,False
997,9,0.0,50.0,[0.5 0. ],0,False
997,10,435.2599999999918,150.0,[0.412 0.   ],1,True
997,11,394.9001567325561,150.0,[0.5 0. ],1,True
997,12,348.8999929992085,150.0,[0.5 0. ],1,True
997,13,273.9,150.0,[0.5 0. ],1,True
997,14,198.9,150.0,[0.5 0. ],1,True
997,15,123.9,150.0,[0.5 0. ],1,True
997,16,48.9,150.0,[0.5 0. ],1,True
997,17,0.0,150.0,[0.5 0. ],1,False
997,18,0.0,150.0,[0.5 0. ],1,False
997,19,0.0,150.0,[0.5 0. ],1,False
998,0,498.9,50.0,[0.329 0.   ],0,True
998,1,424.4,50.0,[0.5 0. ],0,True
998,2,349.4,50.0,[0.5 0. ],0,True
998,3,274.4,50.0,[0.5 0. ],0,True
998,4,199.4,50.0,[0.5 0. ],0,True
998,5,124.4,50.0,[0.5 0. ],0,True
998,6,49.4,50.0,[0.5 0. ],0,True
998,7,0.0,50.0,[0.5 0. ],0,False
998,8,0.0,50.0,[0.5 0. ],0,False
998,9,0.0,50.0,[0.5 0. ],0,False
998,10,435.6719999999918,150.0,[0.412 0.   ],1,True
998,11,395.3121567325561,150.0,[0.5 0. ],1,True
998,12,349.399991652002,150.0,[0.5 0. ],1,True
998,13,274.4,150.0,[0.5 0. ],1,True
998,14,199.4,150.0,[0.5 0. ],1,True
998,15,124.4,150.0,[0.5 0. ],1,True
998,16,49.4,150.0,[0.5 0. ],1,True
998,17,0.0,150.0,[0.5 0. ],1,False
998,18,0.0,150.0,[0.5 0. ],1,False
998,19,0.0,150.0,[0.5 0. ],1,False
999,0,499.4,50.0,[0.329 0.   ],0,True
999,1,424.9,50.0,[0.5 0. ],0,True
999,2,349.9,50.0,[0.5 0. ],0,True
999,3,274.9,50.0,[0.5 0. ],0,True
999,4,199.9,50.0,[0.5 0. ],0,True
999,5,124.9,50.0,[0.5 0. ],0,True
999,6,49.9,50.0,[0.5 0. ],0,True
999,7,0.0,50.0,[0.5 0. ],0,False
999,8,0.0,50.0,[0.5 0. ],0,False
999,9,0.0,50.0,[0.5 0. ],0,False
999,10,436.08399999999176,150.0,[0.412 0.   ],1,True
999,11,395.7241567325561,150.0,[0.5 0. ],1,True
999,12,349.8999900455468,150.0,[0.5 0. ],1,True
999,13,274.9,150.0,[0.5 0. ],1,True
999,14,199.9,150.0,[0.5 0. ],1,True
999,15,124.9,150.0,[0.5 0. ],1,True
999,16,49.9,150.0,[0.5 0. ],1,True
999,17,0.0,150.0,[0.5 0. ],1,False
999,18,0.0,150.0,[0.5 0. ],1,False
999,19,0.0,150.0,[0.5 0. ],1,False
1000,0,499.9,50.0,[0.329 0.   ],0,True
1000,1,425.4,50.0,[0.5 0. ],0,True
1000,2,350.4,50.0,[0.5 0. ],0,True
1000,3,275.4,50.0,[0.5 0. ],0,True
1000,4,200.4,50.0,[0.5 0. ],0,True
1000,5,125.4,50.0,[0.5 0. ],0,True
1000,6,50.4,50.0,[0.5 0. ],0,True
1000,7,0.0,50.0,[0.5 0. ],0,False
1000,8,0.0,50.0,[0.5 0. ],0,False
1000,9,0.0,50.0,[0.5 0. ],0,False
1000,10,436.49599999999174,150.0,[0.412 0.   ],1,True
1000,11,396.13615673255606,150.0,[0.5 0. ],1,True
1000,12,350.39998812995583,150.0,[0.5 0. ],1,True
1000,13,275.4,150.0,[0.5 0. ],1,True
1000,14,200.4,150.0,[0.5 0. ],1,True
1000,15,125.4,150.0,[0.5 0. ],1,True
