Step,AgentID,X,Y,Velocity,Current_lane,Is_alive
28,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
28,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
28,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
28,7,36.377258158968836,33.333333333333336,[1.29918779 0.        ],0,True
28,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
28,9,0.0,100.0,[1.37563433 0.        ],1,False
29,0,37.3259983789721,166.66666666666669,[1.28710339 0.        ],2,True
29,1,35.41745626635615,100.0,[1.2212916 0.       ],1,True
29,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
29,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
29,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
29,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
29,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
29,7,37.67644595036058,33.333333333333336,[1.29918779 0.        ],0,True
29,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
29,9,0.0,100.0,[1.37563433 0.        ],1,False
30,0,38.61310177135045,166.66666666666669,[1.28710339 0.        ],2,True
30,1,36.63874786174774,100.0,[1.2212916 0.       ],1,True
30,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
30,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
30,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
30,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
30,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
30,7,38.975633741752326,33.333333333333336,[1.29918779 0.        ],0,True
30,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
30,9,0.0,100.0,[1.37563433 0.        ],1,False
31,0,39.9002051637288,166.66666666666669,[1.28710339 0.        ],2,True
31,1,37.86003945713933,100.0,[1.2212916 0.       ],1,True
31,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
31,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
31,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
31,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
31,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
31,7,40.27482153314407,33.333333333333336,[1.29918779 0.        ],0,True
31,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
31,9,0.0,100.0,[1.37563433 0.        ],1,False
32,0,41.18730855610715,166.66666666666669,[1.28710339 0.        ],2,True
32,1,39.08133105253092,100.0,[1.2212916 0.       ],1,True
32,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
32,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
32,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
32,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
32,6,0.0,166.66666666666669,[1.73762332 0.        ],2,False
32,7,41.574009324535815,33.333333333333336,[1.29918779 0.        ],0,True
32,8,0.0,166.66666666666669,[1.2246826 0.       ],2,False
32,9,0.0,100.0,[1.37563433 0.        ],1,False
33,0,42.474411948485496,166.66666666666669,[1.28710339 0.        ],2,True
33,1,40.30262264792251,100.0,[1.2212916 0.       ],1,True
33,2,0.0,166.66666666666669,[1.35870142 0.        ],2,False
33,3,0.0,166.66666666666669,[1.34856722 0.        ],2,False
33,4,0.0,166.66666666666669,[1.34693882 0.        ],2,False
33,5,0.0,166.66666666666669,[1.2981571 0.       ],2,False
